Id,SalePrice
1461,134065.5235021399
1462,162001.51298921558
1463,195998.9219606138
1464,201225.4448296629
1465,199281.557673291
1466,181892.21692327075
1467,177005.4653509629
1468,174848.8393861222
1469,184553.96099872104
1470,138429.81526134358
1471,196990.01600948206
1472,102527.64672441236
1473,104261.86283367117
1474,158864.37981485398
1475,123804.35395422937
1476,380562.3761537209
1477,262887.7043785836
1478,324511.9382570517
1479,319719.6098755819
1480,519721.2606386164
1481,349595.14723920356
1482,221361.7572328338
1483,181624.8465828716
1484,178765.69447934543
1485,188271.69633869667
1486,206450.29945682362
1487,347760.46053163084
1488,235000.55597870654
1489,204170.5580593784
1490,232648.6800594857
1491,201830.56759306818
1492,99687.54595439653
1493,183611.41581504283
1494,313755.2654629875
1495,301382.18862668873
1496,246049.76929958313
1497,188431.21325183447
1498,171725.07782577013
1499,166627.17746522636
1500,160288.25255184437
1501,180891.93078664082
1502,152795.94455592037
1503,285305.90284936305
1504,249770.10056757898
1505,240821.13487538625
1506,194174.20497130466
1507,244122.5039097808
1508,205014.78996385558
1509,172184.5640225319
1510,150425.46096353332
1511,158830.98928191504
1512,179183.63548399214
1513,143846.0254600148
1514,156153.91983638357
1515,188274.28210018147
1516,148902.48474471396
1517,161044.15184641466
1518,141510.6720623317
1519,232089.30727972646
1520,143497.27882709377
1521,142314.69250170494
1522,178389.90884798788
1523,120711.68875028436
1524,127845.36384228794
1525,131008.24644449055
1526,123728.24769095202
1527,114658.41588236757
1528,137365.2973340132
1529,157157.8547475064
1530,181968.60048682208
1531,113740.12796183157
1532,99149.78419538641
1533,152587.45062051993
1534,129524.93793892075
1535,160942.86142411586
1536,116808.89023544737
1537,71872.14352072685
1538,152148.55277016867
1539,192690.72905139142
1540,94760.48840511181
1541,149072.1108313437
1542,143502.38824230383
1543,215272.50954523304
1544,90024.67169325188
1545,112988.3297998717
1546,130454.43251403328
1547,132053.47704318876
1548,133137.35448455438
1549,126903.45810832594
1550,143639.23020794828
1551,110949.48834727143
1552,141815.76022757325
1553,143692.5918057145
1554,125744.28032077114
1555,182424.198139618
1556,94603.83545361336
1557,100622.37151956333
1558,101352.12370696888
1559,83407.10504042641
1560,145317.7427869842
1561,117739.3683461651
1562,136485.38544625
1563,124088.4868745053
1564,164574.36955819133
1565,148701.4333030996
1566,262024.621284088
1567,81798.75283451247
1568,241876.65205250794
1569,146792.9833422035
1570,154322.78389562631
1571,129138.47725263317
1572,151204.9493943673
1573,251016.8166823058
1574,117256.3110813495
1575,250837.9058377727
1576,245505.69059971065
1577,199856.68362814293
1578,147258.9717266488
1579,154649.30401180265
1580,200922.81764452357
1581,158340.75600733573
1582,135844.91441374467
1583,321802.7628091268
1584,233617.9727191834
1585,151584.06398070548
1586,71590.10843519686
1587,107199.57082830016
1588,163008.94395536408
1589,95566.10010292684
1590,136686.0120075386
1591,96195.43359883974
1592,128782.29369940325
1593,123003.90915030365
1594,128121.41201612382
1595,119851.09087028106
1596,237497.28387522826
1597,205963.85830833277
1598,217878.4140689596
1599,172402.64770696117
1600,166769.99940858025
1601,66951.97575486935
1602,128290.72843832661
1603,77624.4877081437
1604,274728.7166169006
1605,245111.98290903374
1606,174678.4718443448
1607,176393.22780720502
1608,228636.1039130864
1609,189375.7081101295
1610,165155.39812194378
1611,148366.3212376198
1612,176875.70422942363
1613,172818.08101952635
1614,128592.46970640068
1615,95820.22091907103
1616,82696.70681713868
1617,98806.59375325168
1618,131405.07138479812
1619,154165.40416361738
1620,174052.7833270151
1621,146864.79006656734
1622,149374.06022129892
1623,273440.20824304334
1624,217948.09534264603
1625,116927.64407850173
1626,166644.9111744204
1627,196905.0812756147
1628,298110.1985394594
1629,190545.45149994825
1630,354667.2929750694
1631,222966.1314117819
1632,244597.60580356306
1633,177634.6458759446
1634,194229.91697724242
1635,184659.45597908593
1636,160395.1680576103
1637,196820.43657569878
1638,199555.83617586005
1639,184491.6226696838
1640,269782.69235162355
1641,182648.15554119865
1642,248769.70028608647
1643,230929.4866251802
1644,243031.52716283748
1645,204439.2604257217
1646,165262.0263040155
1647,165548.26366369068
1648,136165.51220048216
1649,143506.7995109482
1650,121735.14773862391
1651,124054.38315163746
1652,102653.06934013711
1653,104261.49211759784
1654,155738.15974069026
1655,152938.90703989493
1656,150080.0381979269
1657,155325.18830779064
1658,151057.72930707893
1659,128881.20793911332
1660,160867.8103073429
1661,483793.00071850576
1662,407008.61997680523
1663,413148.53623960895
1664,483628.19484348514
1665,325274.812005508
1666,351786.6591526503
1667,421672.884337684
1668,350913.40615900746
1669,317447.7332053574
1670,368427.9397381635
1671,287562.50948850997
1672,474982.6793370102
1673,310839.72820849926
1674,262164.39740071516
1675,200685.6080150128
1676,198674.7176730956
1677,226726.2662819737
1678,484869.98729204223
1679,433064.4312493878
1680,343378.9551022362
1681,254790.54482156842
1682,349698.544831867
1683,192393.72860091878
1684,177773.01132718322
1685,176932.24151722935
1686,177457.0365421532
1687,175666.93323697086
1688,199153.3433261281
1689,211026.04171122873
1690,198988.38094354264
1691,188498.87002584865
1692,278703.42459622765
1693,179698.81197804655
1694,189568.69441342313
1695,175259.56291133305
1696,277418.9192106894
1697,179080.18564058343
1698,379688.0583824133
1699,343973.4040004683
1700,261957.38015412982
1701,276305.1924703148
1702,257551.23089331776
1703,257801.25775950646
1704,289596.3379623695
1705,242608.30295678703
1706,474149.0159552585
1707,217797.33132370867
1708,217744.6645484281
1709,274590.9593029435
1710,230233.9948449847
1711,266728.79043248977
1712,266194.8389128683
1713,289149.8308666528
1714,233036.89411283008
1715,215857.36939087423
1716,192361.53052438627
1717,182541.2625437047
1718,126178.8566332152
1719,212806.55886830954
1720,254801.94804978665
1721,172935.7941325597
1722,127002.5907779939
1723,163585.02145167332
1724,212098.67230172284
1725,245978.7347855495
1726,189497.56926919176
1727,162539.60356289533
1728,184281.98228914253
1729,166521.46470996278
1730,158600.99200402256
1731,125779.60558993742
1732,137456.39111519404
1733,122306.5157891691
1734,123477.80567218269
1735,132813.55204465
1736,119008.46307203302
1737,325453.21286214655
1738,238052.66585139255
1739,250387.40501631747
1740,210392.49148212743
1741,189200.41388032224
