Id,SalePrice
1461,121309.24899414403
1462,160447.2694894881
1463,184320.5155023434
1464,194930.70183603614
1465,192596.16586016817
1466,173696.27846542353
1467,180689.92385571433
1468,165613.52356616614
1469,185311.38054830703
1470,130898.52418795288
1471,180937.7656425095
1472,97436.71484529109
1473,97323.01896284174
1474,143995.25071068434
1475,110253.7679501711
1476,373401.32034844806
1477,257595.93202849242
1478,278914.29837416165
1479,284383.50625958946
1480,495228.0832633966
1481,344137.35042950686
1482,210877.06091863793
1483,180250.03799713522
1484,164540.8314059654
1485,183914.48823954462
1486,194941.981373341
1487,343315.39621991804
1488,226280.057247466
1489,197077.9169357484
1490,236028.2222694788
1491,192315.96999697472
1492,91131.18768955127
1493,172283.1517800525
1494,289652.26672315627
1495,286676.69140786596
1496,236163.79963345226
1497,181709.6371555362
1498,169239.37739838983
1499,159629.45110616012
1500,160401.0896199617
1501,181159.59190839756
1502,144747.80983298738
1503,283564.6397140115
1504,241060.5392365947
1505,227285.88283264465
1506,190620.41465642647
1507,245911.37368559648
1508,199463.76854648127
1509,163852.65833072833
1510,147039.45116085457
1511,152006.197500189
1512,174335.4377089221
1513,141087.92373419332
1514,153866.38564408245
1515,189779.89900857586
1516,149110.2665661792
1517,166063.4880205196
1518,128683.52847384647
1519,220857.61305360493
1520,135697.3464825169
1521,136898.43543584578
1522,172343.09712271974
1523,114135.77716294095
1524,129837.09107807129
1525,121069.02807935109
1526,109881.88203001636
1527,110845.6246607201
1528,136937.34142383223
1529,153318.383154988
1530,178782.2205807134
1531,104795.25442904478
1532,91205.3176390188
1533,147077.2567459542
1534,123609.00695215868
1535,155485.7404448772
1536,104575.28693834055
1537,59859.95754765481
1538,151877.86268965332
1539,195453.20357901513
1540,85631.09386683958
1541,141525.41729418075
1542,137663.62101955732
1543,206437.8939955779
1544,83351.33868693266
1545,111285.9722690864
1546,129367.5964930008
1547,133173.9382644406
1548,134501.19724910942
1549,119578.61014703075
1550,130178.39913180965
1551,106343.85580646034
1552,136989.24342081774
1553,151805.91535936337
1554,120735.60539531609
1555,168291.13154304164
1556,86712.3609289455
1557,104693.33816742468
1558,98553.13999656454
1559,72519.61496926883
1560,127010.20358147462
1561,128792.00143600866
1562,126057.22512922675
1563,119113.4877177269
1564,158248.9700902779
1565,141722.66164580666
1566,243385.2899381148
1567,76839.41540421372
1568,237958.7866239501
1569,137865.5765362461
1570,140481.59883407154
1571,120776.76765101333
1572,143876.12587603464
1573,250591.90295691058
1574,118915.8276480258
1575,229568.70581591406
1576,238695.7516183966
1577,181592.22115004304
1578,139971.30003620425
1579,152637.45470735047
1580,193820.1589130257
1581,153224.6081544431
1582,127110.94045845576
1583,295511.7098585546
1584,218203.55343620147
1585,140689.4732572873
1586,69824.26005080077
1587,100910.55424463277
1588,156712.72030233764
1589,95047.67187774452
1590,133707.85777460772
1591,94445.32623424141
1592,117196.90280337371
1593,121213.96084928016
1594,125719.39952490132
1595,107667.5069426542
1596,229577.25191243048
1597,192800.93823198276
1598,224069.35798954114
1599,163652.92623232334
1600,156211.29384901666
1601,64601.04772865153
1602,113389.57315374071
1603,77998.68314153202
1604,264532.63910193444
1605,239022.55732005058
1606,169638.63319193936
1607,166649.12283241382
1608,214615.90879625094
1609,181293.04199073766
1610,158498.69401018674
1611,139965.6381076662
1612,169796.0115503684
1613,164560.4507133716
1614,117674.98023185237
1615,92925.86543347457
1616,81503.54671865248
1617,90554.71068655836
1618,126172.17587541776
1619,145308.48728074064
1620,158218.02798421096
1621,138837.37775001331
1622,138872.99198619724
1623,265098.2877545577
1624,213603.3268761106
1625,116179.29699760597
1626,161943.805714352
1627,191505.18370578933
1628,275575.9130079523
1629,181700.61688258155
1630,369736.9174997552
1631,230375.775073847
1632,243522.58310715374
1633,167832.07403135285
1634,188881.7576823827
1635,174421.71977910987
1636,151853.8438854125
1637,200026.17943558528
1638,183455.74023700858
1639,179437.52968774736
1640,255142.12885954266
1641,178279.1569007156
1642,238844.6936696914
1643,223613.58715926745
1644,236800.49170114324
1645,199604.34848875005
1646,157138.29337099538
1647,157812.79927852
1648,131619.24855708424
1649,143386.1316837531
1650,113984.84008035861
1651,120564.34340963388
1652,98781.51460650218
1653,101808.39390331818
1654,142303.73893278983
1655,136568.33341668133
1656,140194.53217437756
1657,146290.1334291864
1658,141823.5472869354
1659,117789.95962456227
1660,152600.9115297387
1661,446794.51339708996
1662,410652.26223233645
1663,381337.0086638424
1664,506374.6311961586
1665,299676.8038187934
1666,334258.8659143417
1667,389855.9457808401
1668,335557.2099117517
1669,296239.887959068
1670,341640.14885460923
1671,274105.86229103804
1672,435996.6459995061
1673,301006.90387357265
1674,247171.2370619468
1675,197984.37445845155
1676,197322.54715153357
1677,223935.68716295893
1678,482705.49705170846
1679,405773.8097991636
1680,340711.37523965933
1681,239500.54355125214
1682,319889.139356197
1683,186943.97343398983
1684,176004.55068973787
1685,170921.66574436167
1686,168338.44470641043
1687,165453.50073192304
1688,190983.90572976225
1689,195482.005153307
1690,194119.55944718735
1691,182467.79009760453
1692,256359.62945090476
1693,171272.21058787094
1694,184070.63529051488
1695,164469.35235011368
1696,269181.376061533
1697,171706.880092266
1698,354217.2297611794
1699,318691.22046445694
1700,259521.4497617365
1701,272116.485016704
1702,250706.19038874056
1703,246148.87813219283
1704,283838.61134626286
1705,237324.75580833983
1706,449338.5932123286
1707,214148.99434003845
1708,205930.09542187816
1709,264830.80840012943
1710,218790.26946529592
1711,264722.2800296668
1712,257439.26187383538
1713,274845.71474818094
1714,228349.80938651896
1715,209826.85204919186
1716,181929.5031705882
1717,173212.14947685078
1718,132601.053407281
1719,207678.9448473834
1720,233931.16229038185
1721,163367.69826075033
1722,127581.84312713002
1723,157653.47057601842
1724,195180.141298712
1725,232238.0950908722
1726,188238.4111253876
1727,151509.1759525682
1728,179898.3582099568
1729,168610.30268611136
1730,152837.45980567197
1731,114819.04029633125
1732,128663.18988864623
1733,113028.59299313328
1734,117652.54182886524
1735,127154.98680906573
1736,110465.89395644944
1737,299105.4104896797
1738,255152.0839906693
1739,246840.12098131224
1740,218951.71162950376
1741,188646.5301176908
1742,176428.5675664292
1743,177696.48989773297
1744,320066.9264341778
1745,213937.4886439692
1746,171573.74789535906
1747,216953.3552103743
1748,225611.24081264914
1749,150350.0216729148
1750,124922.73130223597
1751,235335.65187084104
1752,120622.8034814609
1753,149286.4038279346
1754,191709.63440209246
1755,170437.38678124695
1756,129701.62643693878
1757,121863.82225059746
1758,155071.66410042546
1759,164693.17651745788
1760,164065.34176580975
1761,136045.73687605275
1762,178478.35727898093
1763,176636.8550312619
1764,118319.70730786286
1765,172641.69153393933
1766,184972.64483337058
1767,210374.06753729557
1768,146746.04987439173
1769,167012.97150521106
1770,150559.40615016705
1771,113047.06798009943
1772,133128.59147760572
1773,125290.27589329537
1774,136501.76369433932
1775,143963.04351290737
1776,129727.01057073417
1777,107716.32413683936
1778,139454.4204950624
1779,119435.82287151171
1780,174649.5946075856
1781,128115.01444830108
1782,85561.92056284449
1783,149445.74694471544
1784,112633.45319067
1785,120389.36906124627
1786,129124.24581685166
1787,162718.54982082755
1788,59563.87092943456
1789,97815.09366281792
