Id,SalePrice
1461,202370.384893
1462,232058.493302
1463,230259.503701
1464,180168.756158
1465,149154.248981
1466,180841.990502
1467,151461.992221
1468,152708.344983
1469,150333.126258
1470,139306.58492
1471,137740.900252
1472,126693.070433
1473,126128.862324
1474,143563.771017
1475,146274.233042
1476,209599.086861
1477,225086.575759
1478,200654.309675
1479,224909.467571
1480,232058.493302
1481,219341.661679
1482,139122.527523
1483,201045.400006
1484,148543.017986
1485,222185.349986
1486,155268.878145
1487,369036.163253
1488,137872.779252
1489,145185.213866
1490,147366.968385
1491,201934.429323
1492,142126.939616
1493,236869.931553
1494,234690.433244
1495,207191.861418
1496,148947.479207
1497,147830.807011
1498,146524.951522
1499,150590.286247
1500,145508.024003
1501,145508.024003
1502,146274.233042
1503,259419.659126
1504,150973.407913
1505,150956.869423
1506,190020.624686
1507,184737.296351
1508,216730.592138
1509,186502.62381
1510,175764.161647
1511,178004.782109
1512,176012.425372
1513,185829.560619
1514,280267.288246
1515,176322.668644
1516,203904.713557
1517,206794.708644
1518,157468.09272
1519,156492.828509
1520,151923.397307
1521,185672.176516
1522,182401.254959
1523,156724.414847
1524,178103.285631
1525,186555.232844
1526,240770.057149
1527,139665.97933
1528,151923.397307
1529,151196.424155
1530,141149.28293
1531,145355.663242
1532,144215.96841
1533,141047.277999
1534,143877.522037
1535,209786.983197
1536,153221.924362
1537,142497.345768
1538,175764.161647
1539,169102.256433
1540,183070.703664
1541,152908.769713
1542,140830.618463
1543,150434.334668
1544,145060.841615
1545,137333.918775
1546,141333.551628
1547,142177.365634
1548,141333.551628
1549,137426.999511
1550,146876.35755
1551,141033.172023
1552,158511.183038
1553,229722.79184
1554,146937.508695
1555,236527.945867
1556,181148.229267
1557,179011.508835
1558,141333.551628
1559,147437.830614
1560,137740.900252
1561,189614.117179
1562,151196.424155
1563,138887.49504
1564,150257.877359
1565,202869.211363
1566,255015.743356
1567,146229.130587
1568,270129.1246
1569,266111.153565
1570,202919.368351
1571,176993.896524
1572,176340.384441
1573,250139.114067
1574,199760.71045
1575,235602.079899
1576,213124.932276
1577,143891.505197
1578,238379.598432
1579,185168.551872
1580,176904.068499
1581,232884.478196
1582,151196.424155
1583,183589.811098
1584,183003.149156
1585,145284.858826
1586,139609.870864
1587,167444.454031
1588,182401.254959
