city,state,zipcode,county,employer_name,case_number
EWING ,NEW JERSEY ,08628 ,MERCER ,FMC CORPORATION ,I-200-16195-733137 
PHILADELPHIA ,PENNSYLVANIA ,19104 ,PHILADELPHIA ,FMC CORPORATION ,I-200-16152-555404 
WASHINGTON ,DISTRICT OF COLUMBIA ,20024 ,DISTRICT OF COLUMBIA ,"NOVISYNC SOLUTIONS, INC. ",I-200-16344-467171 
DURHAM ,NORTH CAROLINA ,27707 ,DURHAM ,"NOVISYNC, INC. ",I-200-16286-299874 
LINCOLNSHIRE ,ILLINOIS ,60069 ,LAKE COUNTY ,NOVISYNC  INC. ,I-200-16231-176816 
PHOENIX ,ARIZONA ,85027 ,MARICOPA ,"NOVISYNC, INC. ",I-200-16224-131378 
PHOENIX ,NEW YORK ,85027 ,MARICOPA ,"NOVISYNC, INC. ",I-200-16216-419526 
KING OF PRUSSIA ,PENNSYLVANIA ,19406 ,MONTGOMERY ,"NOVISYNC, INC. ",I-200-16214-458028 
KING OF PRUSSIA ,NEW YORK ,19406 ,MONTGOMERY ,"NOVISYNC, INC. ",I-200-16204-288132 
ATLANTA ,GEORGIA ,30350 ,FULTON ,"NOVISYNC, INC. ",I-200-16140-591914 
IRVING ,TEXAS ,75038 ,DALLAS ,"NOVISYNC, INC. ",I-200-16127-671371 
CHICAGO ,ILLINOIS ,60604 ,COOK ,CONTINENTAL CASUALTY COMPANY ,I-200-16139-001616 
SAN JOSE ,CALIFORNIA ,95134 ,SANTA CLARA ,"SENNOVATE, INC. ",I-200-16286-311333 
NORWELL ,MASSACHUSETTS ,02061 ,PLYMOUTH ,"SENNOVATE, INC. ",I-200-16165-782465 
SPARTANBURG ,SOUTH CAROLINA ,29303 ,SPARTANBURG ,"SPARTANBURG REGIONAL HEALTH SERVICES DISTRICT, INC. ",I-200-16286-316851 
SPARTANBURG ,SOUTH CAROLINA ,29303 ,SPARTANBURG ,SPARTANBURG REGIONAL HEALTH SERVICES DISTRICT LLC ,I-200-16238-504345 
OLIVET ,MICHIGAN ,49076 ,EATON ,OLIVET COLLEGE ,I-200-16286-318150 
OLIVET ,MICHIGAN ,49076 ,EATON ,OLIVET COLLEGE ,I-200-16286-798147 
AGAT ,GUAM ,96928 ,GUAM ,TRISTAR TERMINALS GUAM INC. ,I-200-16286-324400 
AGAT ,GUAM ,96928 ,GUAM ,TRISTAR TERMINALS GUAM INC. ,I-200-16263-443437 
SAN FRANCISCO ,CALIFORNIA ,94103 ,SAN FRANCISCO ,UNITY TECHNOLOGIES SF ,I-200-16323-119396 
SAN FRANCISCO ,CALIFORNIA ,94103 ,SAN FRANCISCO ,UNITY TECHNOLOGIES SF ,I-200-16287-307043 
BELLEVUE ,WASHINGTON ,98004 ,KING ,UNITY TECHNOLOGIES SF ,I-200-16286-329436 
SAN FRANCISCO ,CALIFORNIA ,94103 ,SAN FRANCISCO ,UNITY TECHNOLOGIES SF ,I-200-16194-023376 
VERNON ,CONNECTICUT ,06066 ,TOLLAND ,"HEALTHWISE MEDICAL ASSOCIATES, LLP ",I-200-16286-333570 
CHICAGO ,ILLINOIS ,60612 ,COOK ,JOHN H. STROGER HOSPITAL OF COOK COUNTY/COOK COUNTY ,I-200-16286-335269 
ATLANTA ,GEORGIA ,30316 ,FULTON ,"BEULAH HEIGHTS BIBLE COLLEGE, INC ",I-200-16286-337075 
ATLANTA ,GEORGIA ,30316 ,FULTON ,"BEULAH HEIGHTS BIBLE COLLEGE, INC ",I-200-16253-001582 
BETHESDA ,MARYLAND ,20814 ,MONTGOMERY ,"KNOWLEDGE TO PRACTICE, INC. ",I-200-16286-337768 
CHICAGO ,ILLINOIS ,60604 ,COOK ,ISM ASSOCIATES INC ,I-200-16306-042595 
AUBURN HILLS ,MICHIGAN ,48326 ,OAKLAND ,"GGS INFORMATION SERVICES, INC. ",I-200-16286-347599 
NEW YORK ,NEW YORK ,10019 ,NEW YORK ,POINTSTATE CAPITAL L.P. ,I-200-16299-039883 
NEW YORK ,NEW YORK ,10019 ,NEW YORK ,POINTSTATE CAPITAL L.P. ,I-200-16286-358922 
WASHINGTON ,DISTRICT OF COLUMBIA ,20551 ,N/A ,BOARD OF GOVERNORS OF THE FEDERAL RESERVE SYSTEM ,I-200-16286-361218 
HOUSTON ,TEXAS ,77040 ,HARRIS ,BAKER HUGHES INCORPORATED ,I-200-16337-566700 
CHICAGO ,ILLINOIS ,60601 ,COOK ,BAKER AND MCKENZIE GLOBAL SERVICES LLC ,I-200-16310-093014 
NEW YORK ,NEW YORK ,10018 ,NEW YORK ,BAKER & MCKENZIE LLP ,I-200-16308-061876 
BETHESDA ,MARYLAND ,20814 ,MONTGOMERY ,"MACARTHUR & BAKER INTERNATIONAL, INC. ",I-200-16293-010041 
HOUSTON ,TEXAS ,77042 ,HARRIS COUNTY ,"BAKER ENGINEERING AND RISK CONSULTANTS, INC. ",I-200-16294-855169 
HOUSTON ,TEXAS ,77042 ,HARRIS COUNTY ,"BAKER ENGINEERING AND RISK CONSULTANTS, INC. ",I-200-16294-690059 
THE WOODLANDS ,TEXAS ,77380 ,MONTGOMERY ,BAKER HUGHES INCORPORATED ,I-200-16270-061534 
NEW YORK ,ILLINOIS ,10018 ,NEW YORK ,BAKER & MCKENZIE PC ,I-200-16286-363895 
BAKERSFIELD ,CALIFORNIA ,93311 ,KERN ,"CALIFORNIA STATE UNIVERSITY, BAKERSFIELD ",I-200-16266-676894 
LONG ISLAND CITY ,NEW YORK ,11101 ,QUEENS ,ACO BAKERY INC ,I-200-16266-849233 
ORLANDO ,FLORIDA ,32807 ,ORANGE ,"BAKER CONCRETE CONSTRUCTION, INC. ",I-200-16251-957435 
BAKERSFIELD ,CALIFORNIA ,93311 ,KERN ,"CALIFORNIA STATE UNIVERSITY, BAKERSFIELD ",I-200-16251-488662 
BAKERSFIELD ,CALIFORNIA ,93311 ,KERN ,"CALIFORNIA STATE UNIVERSITY, BAKERSFIELD ",I-200-16251-894607 
CHARLOTTE ,NORTH CAROLINA ,28217 ,MECKLENBURG ,"BAKER & TAYLOR, LLC ",I-200-16196-312411 
DALLAS ,TEXAS ,75234 ,DALLAS ,"MICHAEL BAKER INTERNATIONAL, INC. ",I-200-16133-290430 
CORAOPOLIS ,PENNSYLVANIA ,15108 ,ALLEGHENY ,"MICHAEL BAKER INTERNATIONAL, INC. ",I-200-16133-457754 
BETHESDA ,MARYLAND ,20814 ,MONTGOMERY ,"MACARTHUR AND BAKER INTERNATIONAL, INC ",I-200-16088-675857 
PRINCETON JUNCTION ,NEW JERSEY ,08550 ,MERCER ,"DEXTRO SOFTWARE SYSTEMS, INC. ",I-200-16333-842795 
ASHEVILLE ,NORTH CAROLINA ,28803 ,BUNCOMBE ,"DEXTRO SOFTWARE SYSTEMS, INC. ",I-200-16302-087160 
BROOKLYN ,NEW YORK ,11201 ,KINGS ,"DEXTRO SOFTWARE SYSTEMS, INC. ",I-200-16286-365044 
NEW YORK ,NEW YORK ,10001 ,NEW YORK ,"DEXTRO SOFTWARE SYSTEMS, INC. ",I-200-16286-868047 
SAN FRANCISCO ,CALIFORNIA ,94105 ,SAN FRANCISCO ,"DEXTRO SOFTWARE SYSTEMS, INC. ",I-200-16175-425983 
PEARL RIVER ,NEW YORK ,10965 ,ROCKLAND ,INFOGROUP INC. ,I-200-16286-367943 
DALLAS ,TEXAS ,75248 ,DALLAS ,"INFOGROUP, INC. ",I-200-16214-732128 
DALLAS ,TEXAS ,75248 ,DALLAS ,"INFOGROUP, INC. ",I-200-16176-877666 
PAPILLION ,NEBRASKA ,68046 ,SARPY ,"INFOGROUP, INC. ",I-200-16147-187987 
DES PLAINES ,ILLINOIS ,60018 ,COOK COUNTY ,"VENDAVO, INC. ",I-200-16307-936723 
MOUNTAIN VIEW ,CALIFORNIA ,94043 ,SANTA CLARA COUNTY ,"VENDAVO, INC. ",I-200-16286-375270 
SANTEE ,CALIFORNIA ,92071 ,SAN DIEGO ,SANCTUM HEALTHCARE CORPORATION ,I-200-16286-375371 
SANTEE ,CALIFORNIA ,92071 ,SAN DIEGO ,SANCTUM HEALTHCARE CORPORATION ,I-200-16217-093474 
SAN RAMON ,CALIFORNIA ,94583 ,CONTRA COSTA ,PACIFIC GAS AND ELECTRIC COMPANY ,I-200-16294-216727 
SAN FRANCISCO ,CALIFORNIA ,94105 ,SAN FRANCISCO ,PACIFIC GAS AND ELECTRIC COMPANY ,I-200-16286-387292 
SAN FRANCISCO ,CALIFORNIA ,94105 ,SAN FRANCISCO ,PACIFIC GAS AND ELECTRIC COMPANY ,I-200-16174-395699 
SAN RAMON ,CALIFORNIA ,94583 ,CONTRA COSTA ,PACIFIC GAS AND ELECTRIC COMPANY ,I-200-16165-085597 
SAN RAMON ,CALIFORNIA ,94583 ,CONTRA COSTA ,PACIFIC GAS AND ELECTRIC COMPANY ,I-200-16152-115865 
ROCHESTER ,MINNESOTA ,55902-3383 ,OLMSTED ,ANALYSTS INTERNATIONAL CORPORATION ,I-200-16286-393407 
SAN CARLOS ,CALIFORNIA ,94070 ,SAN MATEO ,"HELIX EMPLOYMENT, LLC ",I-200-16313-541996 
SAN CARLOS ,CALIFORNIA ,94070 ,SAN MATEO ,"HELIX EMPLOYMENT , LLC ",I-200-16286-401114 
SAN DIEGO ,CALIFORNIA ,92127 ,SAN DIEGO ,"MILLENNIUM HEALTH, LLC ",I-200-16286-401259 
HORSHAM ,PENNSYLVANIA ,19044 ,MONTGOMERY ,"NEXINFO SOLUTIONS, INC ",I-200-16301-309495 
REDLANDS ,CALIFORNIA ,92374 ,SAN BERNARDINO ,"NEXINFO SOLUTIONS, INC ",I-200-16300-817997 
WILMINGTON ,DELAWARE ,19850 ,NEW CASTLE ,SARIAN SOLUTIONS INC ,I-200-16315-901323 
GAITHERSBURG ,MARYLAND ,20878 ,MONTGOMERY ,SARIAN SOLUTIONS INC ,I-200-16288-764751 
FALLS CHURCH ,VIRGINIA ,22042 ,FAIR FAX ,SARIAN SOLUTIONS INC ,I-200-16286-406973 
DALLAS ,TEXAS ,75252 ,COLLIN ,"AUTOMATION ANYWHERE, INC. ",I-200-16336-585159 
SAN JOSE ,CALIFORNIA ,95131 ,SANTA CLARA ,"AUTOMATION ANYWHERE, INC. ",I-200-16315-642512 
SAN JOSE ,CALIFORNIA ,95131 ,SANTA CLARA ,"AUTOMATION ANYWHERE, INC. ",I-200-16286-416167 
DALLAS ,TEXAS ,75219 ,DALLAS ,SAVIN TECHNOLOGIES INC ,I-200-16355-648412 
SANDY SPRINGS ,GEORGIA ,30342 ,FULTON ,SAVIN TECHNOLOGIES INC ,I-200-16327-987524 
BLOOMINGTON ,ILLINOIS ,61791 ,MCLEAN ,SAVIN TECHNOLOGIES INC ,I-200-16286-419492 
SAN LEANDRO ,CALIFORNIA ,94577 ,ALAMEDA ,"TEKVALLEY CORPORATION,INC. ",I-200-16319-790930 
SAN LEANDRO ,CALIFORNIA ,94577 ,ALAMEDA ,"TEKVALLEY CORPORATION,INC. ",I-200-16319-419235 
SAN LEANDRO ,CALIFORNIA ,94577 ,ALAMEDA ,"TEKVALLEY CORPORATION,INC. ",I-200-16319-928413 
SAN LEANDRO ,CALIFORNIA ,94577 ,ALAMEDA ,"TEKVALLEY CORPORATION,INC. ",I-200-16286-422366 
SAN LEANDRO ,CALIFORNIA ,94577 ,ALAMEDA ,"TEKVALLEY CORPORATION,INC. ",I-200-16286-552619 
SAN LEANDRO ,CALIFORNIA ,94577 ,ALAMEDA ,"TEKVALLEY CORPORATION,INC. ",I-200-16286-871185 
SAN LEANDRO ,CALIFORNIA ,94577 ,ALAMEDA ,"TEKVALLEY CORPORATION,INC. ",I-200-16258-671792 
SAN FRANCISCO ,CALIFORNIA ,94105 ,SAN FRANCISCO ,"TEKVALLEY CORPORATION,INC. ",I-200-16251-490742 
SAN LEANDRO ,CALIFORNIA ,94577 ,ALAMEDA ,"TEKVALLEY CORPORATION,INC. ",I-200-16160-573414 
BOXBOROUGH ,MASSACHUSETTS ,01719 ,MIDDLESEX ,XCHANGING SOLUTIONS (USA) INC. ,I-200-16356-140292 
DOVER ,NEW HAMPSHIRE ,03820 ,STRAFFORD ,XCHANGING SOLUTIONS (USA) INC. ,I-200-16348-101961 
DOVER ,NEW HAMPSHIRE ,03820 ,STRAFFORD ,XCHANGING SOLUTIONS (USA) INC. ,I-200-16341-418229 
DOVER ,NEW HAMPSHIRE ,03820 ,STRAFFORD ,XCHANGING SOLUTIONS (USA) INC. ,I-200-16333-672032 
PORTSMOUTH ,NEW HAMPSHIRE ,03801 ,ROCKINGHAM ,XCHANGING SOLUTIONS (USA) INC. ,I-200-16286-424760 
DEARBORN ,MICHIGAN ,48120 ,WAYNE ,XCHANGING SOLUTIONS (USA) INC ,I-200-16265-117554 
DOVER ,NEW HAMPSHIRE ,03820 ,STRAFFORD ,XCHANGING SOLUTIONS (USA) INC ,I-200-16263-796610 
DOVER ,NEW HAMPSHIRE ,03820 ,STRAFFORD ,XCHANGING SOLUTIONS (USA) INC ,I-200-16259-908704 
DOVER ,NEW HAMPSHIRE ,03820 ,STRAFFORD ,XCHANGING SOLUTIONS (USA) INC ,I-200-16251-065425 
DOVER ,NEW HAMPSHIRE ,03820 ,STRAFFORD ,XCHANGING SOLUTIONS (USA) INC ,I-200-16256-399996 
SEATTLE ,WASHINGTON ,98154 ,KING ,XCHANGING SOLUTIONS (USA) INC ,I-200-16252-013299 
DOVER ,NEW HAMPSHIRE ,03820 ,STRAFFORD ,XCHANGING SOLUTIONS (USA) INC ,I-200-16218-136226 
PORTSMOUTH ,NEW HAMPSHIRE ,03801 ,ROCKINGHAM ,XCHANGING SOLUTIONS (USA) INC ,I-200-16217-972265 
DOVER ,NEW HAMPSHIRE ,03820 ,STRAFFORD ,XCHANGING SOLUTIONS (USA) INC ,I-200-16218-185064 
DOVER ,NEW HAMPSHIRE ,03820 ,STRAFFORD ,XCHANGING SOLUTIONS (USA) INC ,I-200-16210-402082 
DOVER ,NEW HAMPSHIRE ,03820 ,STRAFFORD ,XCHANGING SOLUTIONS (USA) INC ,I-200-16218-058619 
DOVER ,NEW HAMPSHIRE ,03820 ,STRAFFORD ,XCHANGING SOLUTIONS (USA) INC ,I-200-16218-184700 
DOVER ,NEW HAMPSHIRE ,03820 ,STRAFFORD ,XCHANGING SOLUTIONS (USA) INC ,I-200-16217-501040 
DOVER ,NEW HAMPSHIRE ,03820 ,STRAFFORD ,XCHANGING SOLUTIONS (USA) INC ,I-200-16210-444786 
DOVER ,NEW HAMPSHIRE ,03820 ,STRAFFORD ,XCHANGING SOLUTIONS (USA) INC ,I-200-16209-267546 
DOVER ,NEW HAMPSHIRE ,03820 ,STRAFFORD ,XCHANGING SOLUTIONS (USA) INC ,I-200-16208-682608 
DOVER ,NEW HAMPSHIRE ,03820 ,STRAFFORD ,XCHANGING SOLUTIONS (USA) INC ,I-200-16208-276935 
DOVER ,NEW HAMPSHIRE ,03820 ,STRAFFORD ,XCHANGING SOLUTIONS (USA) INC ,I-200-16208-498029 
ALPHARETTA ,GEORGIA ,30005 ,FULTON ,"OBJECT FRONTIER, INC. ",I-200-16344-663758 
ALPHARETTA ,GEORGIA ,30005 ,FULTON ,"OBJECT FRONTIER, INC. ",I-200-16344-623930 
ALPHARETTA ,GEORGIA ,30005 ,FULTON ,"OBJECT FRONTIER, INC. ",I-200-16308-452554 
ALPHARETTA ,GEORGIA ,30005 ,FULTON ,"OBJECT FRONTIER, INC. ",I-200-16307-529265 
ALPHARETTA ,GEORGIA ,30005 ,FULTON ,"OBJECT FRONTIER, INC. ",I-200-16305-581196 
ALPHARETTA ,GEORGIA ,30005 ,FULTON ,"OBJECT FRONTIER, INC. ",I-200-16291-249858 
ALPHARETTA ,GEORGIA ,30005 ,FULTON ,"OBJECT FRONTIER, INC. ",I-200-16291-834266 
ALPHARETTA ,GEORGIA ,30005 ,FULTON ,"OBJECT FRONTIER, INC. ",I-200-16286-731078 
ALPHARETTA ,GEORGIA ,30005 ,FULTON ,"OBJECT FRONTIER, INC. ",I-200-16286-425194 
ALPHARETTA ,GEORGIA ,30005 ,FULTON ,"OBJECT FRONTIER, INC. ",I-200-16270-922529 
CARNEYS POINT ,NEW JERSEY ,08069 ,SALEM ,PANPAC LLC ,I-200-16286-431708 
DALLAS ,TEXAS ,75252 ,COLLIN ,MQR TECHNOLOGIES LLC ,I-200-16337-399357 
NAPERVILLE ,ILLINOIS ,60563 ,DUPAGE ,MQR TECHNOLOGIES LLC ,I-200-16292-110475 
SUNNYVALE ,CALIFORNIA ,94085 ,SANTA CLARA ,MQR TECHNOLOGIES LLC ,I-200-16287-822383 
UNIONTOWN ,PENNSYLVANIA ,15401 ,FAYETTE ,"FAYETTE PHYSICIAN NETWORK, INC. ",I-200-16286-439003 
REDMOND ,WASHINGTON ,98052 ,KING ,"WILDTANGENT, INC. ",I-200-16099-702442 
NEW YORK ,NEW YORK ,10017 ,NEW YORK ,1010DATA SERVICES LLC ,I-200-16328-021142 
NEW YORK ,NEW YORK ,10017 ,NEW YORK ,1010DATA SERVICES LLC ,I-200-16286-447241 
NEW YORK ,NEW YORK ,10017 ,NEW YORK ,1010DATA SERVICES LLC ,I-200-16210-330193 
NEW YORK ,NEW YORK ,10154 ,NEW YORK ,THE BLACKSTONE GROUP ,I-200-16300-826668 
NEW YORK ,NEW YORK ,10154 ,NEW YORK ,THE BLACKSTONE GROUP ,I-200-16188-655536 
NEW YORK ,NEW YORK ,10022 ,NEW YORK ,THE BLACKSTONE GROUP ,I-200-16112-657643 
NEW YORK ,NEW YORK ,10177 ,NEW YORK ,THE BLACKSTONE GROUP ,I-200-16098-245920 
KIRKLAND ,WASHINGTON ,98033 ,KING ,OSLO SOLUTIONS LLC ,I-200-16356-175456 
ISSAQUAH ,WASHINGTON ,98029 ,KING ,OSLO SOLUTIONS LLC ,I-200-16352-977893 
BELLEVUE ,WASHINGTON ,98007 ,KING ,OSLO SOLUTIONS LLC ,I-200-16345-632113 
ISSAQUAH ,WASHINGTON ,98029 ,KING ,OSLO SOLUTIONS LLC ,I-200-16343-517971 
BELLEVUE ,WASHINGTON ,98007 ,KING ,OSLO SOLUTIONS LLC ,I-200-16342-128735 
LEHI ,UTAH ,84043 ,UTAH ,OSLO SOLUTIONS LLC ,I-200-16342-409793 
BELLEVUE ,WASHINGTON ,98007 ,KING ,OSLO SOLUTIONS LLC ,I-200-16308-449295 
BELLEVUE ,WASHINGTON ,98007 ,KING ,OSLO SOLUTIONS LLC ,I-200-16307-984705 
FRISCO ,TEXAS ,75034 ,COLLIN ,OSLO SOLUTIONS LLC ,I-200-16291-100348 
BELLEVUE ,WASHINGTON ,98007 ,KING ,OSLO SOLUTIONS LLC ,I-200-16232-029961 
BELLEVUE ,WASHINGTON ,98007 ,KING ,OSLO SOLUTIONS LLC ,I-200-16207-637044 
BELLEVUE ,WASHINGTON ,98007 ,KING ,OSLO SOLUTIONS LLC ,I-200-16195-530941 
BELLEVUE ,WASHINGTON ,98007 ,KING ,OSLO SOLUTIONS LLC ,I-200-16131-082950 
SAN FRANCISCO ,CALIFORNIA ,94107 ,SAN FRANCISCO ,"HARVEY NASH, INC. ",I-200-16286-464086 
JACKSONVILLE ,FLORIDA ,32226 ,DUVAL ,"SEDGWICK CLAIMS MANAGEMENT SERVICES, INC. ",I-200-16256-289885 
BOULDER ,COLORADO ,80301 ,BOULDER ,"GOLD COAST IT SOLUTIONS, LLC ",I-200-16307-820037 
BOULDER ,COLORADO ,80301 ,BOULDER ,"GOLD COAST IT SOLUTIONS, LLC ",I-200-16299-839845 
BOULDER ,COLORADO ,80301 ,BOULDER ,"GOLD COAST IT SOLUTIONS, LLC ",I-200-16299-692941 
OMAHA ,NEBRASKA ,68131 ,DOUGLAS ,"GOLD COAST IT SOLUTIONS, LLC ",I-200-16286-470690 
OWINGS MILLS ,MARYLAND ,21117 ,BALTIMORE ,"GOLD COAST IT SOLUTIONS, LLC ",I-200-16147-907430 
OWINGS MILLS ,MARYLAND ,21117 ,BALTIMORE ,"GOLD COAST IT SOLUTIONS, LLC ",I-200-16147-884532 
OWINGS MILLS ,MARYLAND ,21117 ,BALTIMORE ,"GOLD COAST IT SOLUTIONS, LLC ",I-200-16137-457444 
BEAVERTON ,OREGON ,97005 ,WASHINGTON ,HITEC INFORMATION & TECHNOLOGIES INC ,I-200-16344-848954 
AUSTIN ,TEXAS ,78758 ,TRAVIS ,HITEC INFORMATION & TECHNOLOGIES INC ,I-200-16322-443213 
SAN ANTONIO ,TEXAS ,78251 ,BEXAR ,HITEC INFORMATION & TECHNOLOGIES INC ,I-200-16307-943748 
ROCKVILLE ,MARYLAND ,20852 ,MONTGOMERY ,HITEC INFORMATION & TECHNOLOGIES INC ,I-200-16286-475074 
WESTON ,FLORIDA ,33326 ,BROWARD ,HITEC INFORMATION & TECHNOLOGIES INC ,I-200-16244-074450 
HERNDON ,VIRGINIA ,20171 ,FAIRFAX ,HITEC INFORMATION & TECHNOLOGIES INC ,I-200-16195-558696 
BLOOMINGTON ,ILLINOIS ,61791 ,MCLEAN ,HITEC INFORMATION & TECHNOLOGIES INC ,I-200-16174-575014 
AUSTIN ,TEXAS ,78728 ,WILLIAMSON ,"REGAL INTERNATIONAL, INC. ",I-200-16336-184212 
MIAMI ,FLORIDA ,33178 ,MIAMI-DADE ,"REGAL INTERNATIONAL, INC. ",I-200-16336-151075 
AUSTIN ,NEW JERSEY ,78728 ,WILLIAMSON ,"REGAL INTERNATIONAL, INC. ",I-200-16335-710305 
WINDSOR ,CONNECTICUT ,06095 ,HARTFORD ,"REGAL INTERNATIONAL, INC. ",I-200-16322-331234 
WEEHAWKEN ,NEW JERSEY ,07086 ,HUDSON ,"REGAL INTERNATIONAL, INC. ",I-200-16288-717823 
COSTA MESA ,NEW JERSEY ,92626 ,ORANGE ,"REGAL INTERNATIONAL, INC. ",I-200-16286-478595 
ENGLEWOOD ,COLORADO ,80112 ,DOUGLAS ,3CUBE SOLUTIONS INC. ,I-200-16288-816448 
ENGLEWOOD ,COLORADO ,80112 ,DOUGLAS ,3CUBE SOLUTIONS INC. ,I-200-16286-480940 
RESTON ,VIRGINIA ,20190 ,FAIRFAX ,"CV, INC ",I-200-16286-484233 
WHITE PLAINS ,NEW YORK ,10606 ,WESTCHESTER ,ADVANCE SOLUTIONS CORPORATION ,I-200-16295-869056 
JERSEY CITY ,NEW JERSEY ,07094 ,HUDSON ,ADVANCE SOLUTIONS CORPORATION ,I-200-16292-684829 
SECAUCUS ,NEW JERSEY ,07094 ,HUDSON ,ADVANCE SOLUTIONS CORPORATION ,I-200-16286-489735 
WHITE PLAINS ,NEW YORK ,10606 ,WESTCHESTER ,ADVANCE SOLUTIONS CORPORATION ,I-200-16286-715924 
MCLEAN ,VIRGINIA ,22102 ,FAIRFAX ,"BDSN INTERNATIONAL, INC ",I-200-16328-713758 
WIXOM ,MICHIGAN ,48393 ,OAKLAND ,"BDSN INTERNATIONAL, INC ",I-200-16327-577692 
WILMINGTON ,DELAWARE ,19805 ,NEW CASTLE ,"BDSN INTERNATIONAL, INC ",I-200-16316-842626 
PHILADELPHIA ,PENNSYLVANIA ,19107 ,PHILADELPHIA ,"BDSN INTERNATIONAL, INC ",I-200-16294-362208 
PHILADELPHIA ,PENNSYLVANIA ,19107 ,PHILADELPHIA ,"BDSN INTERNATIONAL, INC ",I-200-16294-534220 
NEW CENTURY ,KANSAS ,66031 ,JOHNSON ,"BDSN INTERNATIONAL, INC ",I-200-16287-907495 
ANDERSON ,SOUTH CAROLINA ,29621 ,ANDERSON ,"BDSN INTERNATIONAL, INC ",I-200-16286-491335 
ST. LOUIS ,MISSOURI ,63102 ,ST. LOUIS ,NESTLE PURINA PETCARE COMPANY ,I-200-16286-492958 
PLANO ,TEXAS ,75024 ,COLLIN ,MROADS LLC ,I-200-16356-646546 
SOUTHLAKE ,TEXAS ,76092 ,TARRANT ,MROADS LLC ,I-200-16356-556325 
SOUTHLAKE ,TEXAS ,76092 ,TARRANT ,MROADS LLC ,I-200-16356-482754 
