city,state,zipcode,county,employer_name,case_number
BOULDER ,COLORADO ,80301 ,BOULDER ,UNIVERSITY CORPORATION FOR ATMOSPHERIC RESEARCH ,I-200-16229-520961 
BOULDER ,COLORADO ,80301 ,BOULDER ,UNIVERSITY CORPORATION FOR ATMOSPHERIC RESEARCH ,I-200-16229-550174 
BOULDER ,COLORADO ,80301 ,BOULDER ,UNIVERSITY CORPORATION FOR ATMOSPHERIC RESEARCH ,I-200-16210-530301 
BOULDER ,COLORADO ,80301 ,BOULDER ,UNIVERSITY CORPORATION FOR ATMOSPHERIC RESEARCH ,I-200-16208-103421 
BOULDER ,COLORADO ,80301 ,BOULDER ,UNIVERSITY CORPORATION FOR ATMOSPHERIC RESEARCH ,I-200-16193-225604 
BOULDER ,COLORADO ,80305 ,BOULDER ,UNIVERSITY CORPORATION FOR ATMOSPHERIC RESEARCH ,I-200-16187-976342 
BOULDER ,COLORADO ,80301 ,BOULDER ,UNIVERSITY CORPORATION FOR ATMOSPHERIC RESEARCH ,I-200-16161-693946 
COLLEGE PARK ,MARYLAND ,20740 ,PRINCE GEORGE'S ,UNIVERSITY CORPORATION FOR ATMOSPHERIC RESEARCH ,I-200-16103-195330 
COLUMBUS ,OHIO ,43229 ,FRANKLIN ,ABBOTT LABORATORIES ,I-200-16350-112113 
ALAMEDA ,CALIFORNIA ,94502 ,ALAMEDA ,ABBOTT LABORATORIES ,I-200-16351-672225 
SAN JOSE ,CALIFORNIA ,95134 ,SANTA CLARA ,ABB INC. ,I-200-16349-886729 
ALAMEDA ,CALIFORNIA ,94502 ,ALAMEDA ,ABBOTT LABORATORIES ,I-200-16350-950670 
ALAMEDA ,CALIFORNIA ,94502 ,ALAMEDA ,ABBOTT LABORATORIES ,I-200-16344-842439 
SOUTHFIELD ,MICHIGAN ,48034 ,OAKLAND ,THE GOODYEAR TIRE & RUBBER COMPANY ,I-200-16336-325721 
SUNNYVALE ,CALIFORNIA ,94085 ,SANTA CLARA ,ABBVIE INC ,I-200-16343-951794 
DENVER ,COLORADO ,80205 ,DENVER ,"JACKRABBIT SYSTEMS, INC. ",I-200-16337-919068 
DENVER ,COLORADO ,80205 ,DENVER ,"JACKRABBIT SYSTEMS, INC. ",I-200-16337-352187 
ALBANY ,NEW YORK ,12211 ,ALBANY ,SAIBBER LLC. ,I-200-16336-438679 
SOMERSET ,NEW JERSEY ,08873 ,SOMERSET ,ABB INC. ,I-200-16321-969696 
ABBOTT PARK ,ILLINOIS ,60064 ,LAKE ,ABBOTT LABORATORIES ,I-200-16323-945544 
JERSEY CITY ,NEW JERSEY ,07302 ,HUDSON ,"LORD, ABBETT & CO. LLC ",I-200-16322-696700 
RALEIGH ,NORTH CAROLINA ,27604 ,WAKE ,BB&T CORPORATION ,I-200-16321-548870 
BOONTON ,NEW JERSEY ,07005 ,MORRIS ,"HUBBELL POWER SYSTEMS, INC. ",I-200-16319-289021 
DEVENS ,MASSACHUSETTS ,01434 ,WORCESTER ,BRISTOL-MYERS SQUIBB COMPANY ,I-200-16316-550382 
NORTH CHICAGO ,ILLINOIS ,60064 ,LAKE ,ABBVIE INC ,I-200-16315-019272 
N CHICAGO ,ILLINOIS ,60064 ,LAKE ,ABBVIE INC ,I-200-16312-313154 
AIEA ,HAWAII ,96701 ,HONOLULU ,"HEALY TIBBITTS BUILDERS, INC. ",I-200-16300-690169 
GREENSBORO ,NORTH CAROLINA ,27409 ,GUILFORD ,BB&T CORPORATION ,I-200-16312-674112 
LAWRENCE TOWNSHIP ,NEW JERSEY ,08648 ,MERCER ,BRISTOL-MYERS SQUIBB COMPANY ,I-200-16312-096223 
WALLINGFORD ,CONNECTICUT ,06492 ,NEW HAVEN ,"E.R. SQUIBB & SONS, LLC ",I-200-16309-199470 
RALEIGH ,NORTH CAROLINA ,27604 ,WAKE ,BB&T CORPORATION ,I-200-16308-220118 
SAN FRANCISCO ,CALIFORNIA ,94111 ,SAN FRANCISCO ,SHEA LABAGH DOBBERSTEIN CPAS INC ,I-200-16307-785041 
NORTH CHICAGO ,ILLINOIS ,60064 ,LAKE ,ABBVIE INC ,I-200-16305-180754 
SAN JOSE ,CALIFORNIA ,95134 ,SANTA CLARA ,ABB ENTERPRISE SOFTWARE INC. ,I-200-16298-931914 
SOUTHFIELD ,MICHIGAN ,48075 ,OAKLAND ,"SUBBURAMAN SIVAKUMAR, MDPC ",I-200-16287-663706 
LUBBOCK ,TEXAS ,79401 ,LUBBOCK ,FAMILIA DENTAL LUBBOCK PLLC ,I-200-16298-374103 
PLANO ,TEXAS ,75024 ,COLLIN ,RRT-RHYTHMIC RIBBON OF TEXAS INC ,I-200-16298-351651 
RALEIGH ,NORTH CAROLINA ,27606 ,WAKE ,ABB INC. ,I-200-16299-348744 
ADDISON ,TEXAS ,75001 ,DALLAS ,"CHEAPCARIBBEAN.COM, INC. ",I-200-16293-292155 
NORTH CHICAGO ,ILLINOIS ,60064 ,LAKE ,ABBVIE INC ,I-200-16293-993895 
LAKE MARY ,FLORIDA ,32746 ,SEMINOLE ,ABB INC. ,I-200-16293-430865 
SAN JOSE ,CALIFORNIA ,95134 ,SANTA CLARA ,ABB INC. ,I-200-16291-522275 
DEVENS ,MASSACHUSETTS ,01434 ,MIDDLESEX ,BRISTOL-MYERS SQUIBB COMPANY ,I-200-16286-222964 
AKRON ,OHIO ,44316 ,SUMMIT ,THE GOODYEAR TIRE & RUBBER COMPANY ,I-200-16260-798349 
TAMPA ,FLORIDA ,33634 ,HILLSBOROUGH ,BRISTOL-MYERS SQUIBB COMPANY ,I-200-16291-878551 
AKRON ,OHIO ,44316 ,SUMMIT ,THE GOODYEAR TIRE & RUBBER COMPANY ,I-200-16291-010366 
WINSTON-SALEM ,NORTH CAROLINA ,27103 ,FORSYTH ,BB&T CORPORATION ,I-200-16290-285045 
NORTH CHICAGO ,ILLINOIS ,60064 ,LAKE ,ABBVIE INC ,I-200-16285-836527 
SAN JOSE ,CALIFORNIA ,95134 ,SANTA CLARA ,ABB ENTERPRISE SOFTWARE INC. ,I-200-16281-507675 
WALTHAM ,MASSACHUSETTS ,02453 ,MIDDLESEX ,"ADNEXUS, A BRISTOL-MYERS SQUIBB R&D COMPANY ",I-200-16285-282005 
DEVENS ,MASSACHUSETTS ,01434 ,WORCESTER ,BRISTOL-MYERS SQUIBB COMPANY ,I-200-16285-513095 
NORTH CHICAGO ,ILLINOIS ,60064 ,LAKE ,ABBVIE INC ,I-200-16280-717836 
NORTH CHICAGO ,ILLINOIS ,60064 ,LAKE ,ABBVIE INC ,I-200-16280-253525 
NORTH CHICAGO ,ILLINOIS ,60064 ,LAKE ,ABBVIE INC ,I-200-16280-194953 
WALLINGFORD ,CONNECTICUT ,06492 ,NEW HAVEN ,"E.R. SQUIBB & SONS, LLC ",I-200-16279-004355 
LAWRENCE ,NEW JERSEY ,08648 ,MERCER ,BRISTOL-MYERS SQUIBB COMPANY ,I-200-16278-591375 
NORTH CHICAGO ,ILLINOIS ,60064 ,LAKE ,ABBVIE INC ,I-200-16274-077023 
NEW YORK ,NEW YORK ,10153 ,NEW YORK ,ITAU BBA USA SECURITIES INC. ,I-200-16272-450196 
ALAMEDA ,CALIFORNIA ,94502 ,ALAMEDA ,ABBOTT LABORATORIES ,I-200-16271-532208 
LOS ANGELES ,CALIFORNIA ,90035 ,LOS ANGELES ,"KABBALAH CENTRE INTERNATIONAL, INC. ",I-200-16271-069938 
WINSTON-SALEM ,NORTH CAROLINA ,27101 ,FORSYTH ,BB&T CORPORATION ,I-200-16271-663474 
BIRMINGHAM ,ALABAMA ,35211 ,JEFFERSON ,"HIBBETT SPORTING GOODS, INC ",I-200-16266-882660 
RALEIGH ,NORTH CAROLINA ,27606 ,WAKE ,ABB INC. ,I-200-16263-907904 
NEW BRUNSWICK ,NEW JERSEY ,08903 ,MIDDLESEX ,BRISTOL-MYERS SQUIBB COMPANY ,I-200-16266-598536 
NEW BRUNSWICK ,NEW JERSEY ,08903 ,MIDDLESEX ,BRISTOL-MYERS SQUIBB COMPANY ,I-200-16266-409554 
DES PLAINES ,ILLINOIS ,60018 ,COOK ,ABBOTT LABORATORIES ,I-200-16266-368871 
ALTAVISTA ,VIRGINIA ,24517 ,CAMPBELL ,ABBOTT LABORATORIES ,I-200-16265-144618 
MCLEAN ,VIRGINIA ,22102 ,FAIRFAX ,ITALKBB MEDIA INC. ,I-200-16265-679351 
PENNINGTON ,NEW JERSEY ,08534 ,MERCER ,BRISTOL-MYERS SQUIBB COMPANY ,I-200-16265-428502 
WILSON ,NORTH CAROLINA ,27893 ,WILSON ,BB&T CORPORATION ,I-200-16264-110596 
NEW YORK ,NEW YORK ,10104 ,NEW YORK ,"ABBOTT CAPITAL MANAGEMENT, LLC ",I-200-16257-890471 
LUBBOCK ,TEXAS ,79415 ,LUBBOCK ,LUBBOCK COUNTY HOSPITAL DISTRICT ,I-200-16260-992318 
DES PLAINES ,ILLINOIS ,60018 ,COOK ,ABBOTT LABORATORIES ,I-200-16258-893103 
SAN MATEO ,CALIFORNIA ,94402 ,SAN MATEO COUNTY ,SHEA LABAGH DOBBERSTEIN CPAS INC ,I-200-16250-839104 
REDWOOD CITY ,CALIFORNIA ,94063 ,SAN MATEO ,ABBVIE INC ,I-200-16256-079071 
LUBBOCK ,TEXAS ,79415 ,LUBBOCK ,LUBBOCK COUNTY HOSPITAL DISTRICT ,I-200-16252-791265 
PLAINSBORO ,NEW JERSEY ,08536 ,MIDDLESEX ,BRISTOL-MYERS SQUIBB COMPANY ,I-200-16252-328113 
SAN FRANCISCO ,CALIFORNIA ,94111 ,CALIFORNIA ,SHEA LABAGH DOBBERSTEIN CPAS INC ,I-200-16250-567598 
RALEIGH ,NORTH CAROLINA ,27606 ,WAKE ,ABB INC. ,I-200-16236-841937 
LUBBOCK ,TEXAS ,79424 ,LUBBOCK ,"ENPROTEC/HIBBS &AMP; TODD, INC. ",I-200-16235-270152 
RALEIGH ,NORTH CAROLINA ,27606 ,WAKE ,ABB INC. ,I-200-16230-525193 
TRENTON ,NEW JERSEY ,08618 ,MERCER ,THE HIBBERT COMPANY ,I-200-16223-522559 
WINSTON-SALEM ,NORTH CAROLINA ,27101 ,FORSYTH ,BB&T CORPORATION ,I-200-16216-921015 
AKRON ,OHIO ,44316 ,SUMMIT ,THE GOODYEAR TIRE AND RUBBER COMPANY ,I-200-16208-454927 
ATLANTA ,GEORGIA ,30346 ,DEKALB ,ABB ENTERPRISE SOFTWARE INC. ,I-200-16208-140236 
WAUKEGAN ,ILLINOIS ,60085 ,LAKE ,ABBOTT LABORATORIES ,I-200-16203-513707 
NORTH CHICAGO ,ILLINOIS ,60064 ,LAKE ,ABBVIE INC ,I-200-16201-460741 
AKRON ,OHIO ,44316 ,SUMMIT ,THE GOODYEAR TIRE AND RUBBER COMPANY ,I-200-16180-272501 
IRVING ,TEXAS ,75038 ,DALLAS ,ABBOTT LABORATORIES ,I-200-16180-122809 
OWINGS MILLS ,MARYLAND ,21117 ,BALTIMORE ,"GEBBS SOFTWARE INTERNATIONAL, INC. ",I-200-16179-055482 
MINNEAPOLIS ,MINNESOTA ,55402 ,HENNEPIN ,BBDO USA LLC ,I-200-16175-248598 
NEW YORK ,NEW YORK ,10005 ,NEW YORK ,"NBBJ ARCHITECTURE, PLLC ",I-200-16174-935792 
METTAWA ,ILLINOIS ,60045 ,LAKE ,ABBVIE INC ,I-200-16173-127182 
PENNINGTON ,NEW JERSEY ,08534 ,MERCER ,BRISTOL-MYERS SQUIBB COMPANY ,I-200-16172-406597 
WORCESTER ,MASSACHUSETTS ,01605 ,WORCESTER ,ABBVIE INC ,I-200-16142-099993 
FAIRFIELD ,CALIFORNIA ,94533 ,SOLANO ,ABBOTT LABORATORIES ,I-200-16167-885547 
NORTH CHICAGO ,ILLINOIS ,60064 ,LAKE ,ABBVIE INC ,I-200-16166-843324 
RALEIGH ,NORTH CAROLINA ,27606 ,WAKE ,ABB INC. ,I-200-16147-420889 
SUGAR LAND ,TEXAS ,77478 ,FORT BEND ,ABB ENTERPRISE SOFTWARE INC. ,I-200-16141-388130 
NORTH CHICAGO ,ILLINOIS ,60064 ,LAKE ,ABBVIE INC ,I-200-16142-788158 
N CHICAGO ,ILLINOIS ,60064 ,LAKE ,ABBVIE INC ,I-200-16138-827160 
MIRAMAR ,FLORIDA ,33027 ,BROWARD ,ROYAL CARIBBEAN CRUISES LTD. ,I-200-16133-185551 
N CHICAGO ,ILLINOIS ,60064 ,LAKE ,ABBVIE INC ,I-200-16127-507721 
STARKVILLE ,MISSISSIPPI ,39759 ,OKTIBBEHA ,STARKVILLE OKTIBBEHA CONSOLIDATED SCHOOL DISTRICT ,I-200-16120-933406 
GREENVILLE ,SOUTH CAROLINA ,29607 ,GREENVILLE ,HUBBELL INCORPORATED ,I-200-16118-782057 
LEEDS ,ALABAMA ,35094 ,JEFFERSON ,"HUBBELL POWER SYSTEMS, INC. ",I-200-16105-224139 
NORTH CHICAGO ,ILLINOIS ,60064 ,LAKE ,ABBVIE INC ,I-200-16110-815243 
METTAWA ,ILLINOIS ,60045 ,LAKE ,ABBVIE INC ,I-200-16111-882651 
NORTH CHICAGO ,ILLINOIS ,60064 ,LAKE ,ABBVIE INC ,I-200-16111-823252 
BERKELEY ,CALIFORNIA ,94704 ,ALAMEDA ,CUSTOMER LOBBY ,I-200-16110-479488 
ABBOTT PARK ,ILLINOIS ,60064 ,LAKE ,ABBOTT LABORATORIES ,I-200-16109-473864 
WORCESTER ,MASSACHUSETTS ,01605 ,WORCESTER ,ABBVIE INC ,I-200-16092-472254 
ATLANTA ,GEORGIA ,30342 ,FULTON ,FIRST DATA MERCHANT SERVICES CORPORATION ,I-200-16294-686045 
NEW YORK ,NEW YORK ,10020 ,NEW YORK ,INTONE NETWORKS INC. ,I-200-16365-147867 
NEW YORK ,NEW YORK ,10017 ,NEW YORK ,INTONE NETWORKS INC. ,I-200-16363-810151 
ISELIN ,NEW JERSEY ,08830 ,MIDDLESEX ,INTONE NETWORKS INC. ,I-200-16357-183051 
BRIDGEWATER ,NEW JERSEY ,08807 ,SOMERSET ,INTONE NETWORKS INC. ,I-200-16349-740669 
NAPLES ,FLORIDA ,34108 ,COLLIER ,INTONE NETWORKS INC. ,I-200-16343-569995 
CHICAGO ,ILLINOIS ,60601 ,COOK ,INTONE NETWORKS INC. ,I-200-16342-052884 
EWING ,NEW JERSEY ,08628 ,MERCER ,INTONE NETWORKS INC. ,I-200-16342-829928 
LONG BEACH ,CALIFORNIA ,90802 ,LOS ANGELES ,INTONE NETWORKS INC. ,I-200-16341-611679 
PISCATAWAY ,NEW JERSEY ,08854 ,MIDDLESEX ,INTONE NETWORKS INC. ,I-200-16340-804335 
SOUTHBOROUGH ,MASSACHUSETTS ,01772 ,WORCESTER ,INTONE NETWORKS INC. ,I-200-16335-889861 
SAN DIEGO ,CALIFORNIA ,92121 ,SAN DIEGO ,INTONE NETWORKS INC. ,I-200-16334-347295 
ISSAQUAH ,WASHINGTON ,98029 ,KING ,INTONE NETWORKS INC. ,I-200-16327-781677 
ISELIN ,NEW JERSEY ,08830 ,MIDDLESEX ,INTONE NETWORKS INC. ,I-200-16326-613711 
ISELIN ,NEW JERSEY ,08830 ,MIDDLESEX ,INTONE NETWORKS INC. ,I-200-16323-018566 
FRAMINGHAM ,MASSACHUSETTS ,01702 ,MIDDLESEX ,INTONE NETWORKS INC. ,I-200-16319-369613 
SOUTHFIELD ,MICHIGAN ,48075 ,OAKLAND ,INTONE NETWORKS INC. ,I-200-16315-453599 
CHICAGO ,ILLINOIS ,60601 ,COOK ,INTONE NETWORKS INC. ,I-200-16313-911673 
NEW YORK ,NEW YORK ,10010 ,NEW YORK ,INTONE NETWORKS INC. ,I-200-16312-329436 
NAPLES ,FLORIDA ,34108 ,COLLIER ,INTONE NETWORKS INC. ,I-200-16300-138127 
RICHMOND ,VIRGINIA ,23227 ,HENRICO ,INTONE NETWORKS INC. ,I-200-16298-338284 
ROCHELLE PARK ,NEW JERSEY ,07662 ,BERGEN ,INTONE NETWORKS INC. ,I-200-16295-816955 
DOWNERS GROVE ,ILLINOIS ,60515 ,DUPAGE ,INTONE NETWORKS INC. ,I-200-16287-218111 
PORTLAND ,OREGON ,97209 ,MULTNOMAH ,INTONE NETWORKS INC. ,I-200-16286-260109 
WILMINGTON ,DELAWARE ,19802 ,NEW CASTLE ,INTONE NETWORKS INC. ,I-200-16287-743055 
DETROIT ,MICHIGAN ,48243 ,WAYNE ,INTONE NETWORKS INC. ,I-200-16286-061614 
MOUNT LAUREL ,NEW JERSEY ,08054 ,BURLINGTON ,INTONE NETWORKS INC. ,I-200-16280-436755 
NEW YORK ,NEW YORK ,10123 ,NEW YORK ,INTONE NETWORKS INC. ,I-200-16279-197170 
ST. PETERSBURG ,FLORIDA ,33716 ,PINELLAS ,INTONE NETWORKS INC. ,I-200-16263-628458 
WESTON ,MASSACHUSETTS ,02493 ,MIDDLESEX ,INTONE NETWORKS INC. ,I-200-16245-006047 
JERSEY CITY ,NEW JERSEY ,07310 ,HUDSON ,INTONE NETWORKS INC. ,I-200-16225-390561 
FLORHAM PARK ,NEW JERSEY ,07932 ,MORRIS ,INTONE NETWORKS INC. ,I-200-16217-575227 
PLANO ,TEXAS ,75024 ,COLLIN ,INTONE NETWORKS INC. ,I-200-16210-599195 
EAGAN ,MINNESOTA ,55121 ,DAKOTA ,INTONE NETWORKS INC. ,I-200-16204-225330 
CHICAGO ,ILLINOIS ,60601 ,COOK ,INTONE NETWORKS INC. ,I-200-16188-639350 
BURBANK ,CALIFORNIA ,91505 ,LOS ANGELES ,INTONE NETWORKS INC. ,I-200-16188-327695 
TAMPA ,FLORIDA ,33607 ,HILLSBOROUGH ,INTONE NETWORKS INC. ,I-200-16183-961179 
EWING TOWNSHIP ,NEW JERSEY ,08628 ,MERCER ,INTONE NETWORKS INC. ,I-200-16183-879041 
ATLANTA ,GEORGIA ,30308 ,FULTON ,INTONE NETWORKS INC. ,I-200-16176-308407 
REDWOOD CITY ,CALIFORNIA ,94065 ,SAN MATEO ,INTONE NETWORKS INC. ,I-200-16173-524596 
PLANO ,TEXAS ,75024 ,COLLIN ,INTONE NETWORKS INC. ,I-200-16161-497483 
NEW YORK ,NEW YORK ,10282 ,NEW YORK ,INTONE NETWORKS INC. ,I-200-16137-983977 
CAMP HILL ,PENNSYLVANIA ,17011 ,CUMBERLAND ,INTONE NETWORKS INC. ,I-200-16132-842794 
MURFREESBORO ,TENNESSEE ,37129 ,RUTHERFORD ,INTONE NETWORKS INC. ,I-200-16127-800147 
BERKELEY HEIGHTS ,NEW JERSEY ,07922 ,UNION ,INTONE NETWORKS INC. ,I-200-16127-217068 
