city,state,zipcode,county,employer_name,case_number
PHOENIX ,ARIZONA ,85004 ,MARICOPA COUNTY ,"BURNS & MCDONNELL ENGINEERING COMPANY, INC. ",I-200-16264-939813 
KANSAS CITY ,MISSOURI ,64114 ,JACKSON ,"BURNS & MCDONNELL ENGINEERING COMPANY, INC. ",I-200-16153-233029 
KANSAS CITY ,MISSOURI ,64114 ,JACKSON ,"BURNS & MCDONNELL ENGINEERING COMPANY, INC. ",I-200-16125-498751 
KANSAS CITY ,MISSOURI ,64114 ,JACKSON ,"BURNS & MCDONNELL ENGINEERING COMPANY, INC. ",I-200-16111-057421 
CENTENNIAL ,COLORADO ,80112 ,ARAPAHOE ,"BURNS & MCDONNELL ENGINEERING COMPANY, INC. ",I-200-16098-591930 
CAMBRIDGE ,MASSACHUSETTS ,02140 ,MASSACHUSETTS ,"VECNA TECHNOLOGIES, INC. ",I-200-16319-918944 
CAMBRIDGE ,MASSACHUSETTS ,02140 ,MIDDLESEX ,"VECNA TECHNOLOGIES, INC. ",I-200-16208-541412 
BURLINGAME ,CALIFORNIA ,94010 ,SAN MATEO ,ADLIFT INC. ,I-200-16208-603254 
FRANKLIN ,TEXAS ,77856 ,ROBERTSON ,OAK GROVE MANAGEMENT COMPANY LLC ,I-200-16209-281220 
THE WOODLANDS ,TEXAS ,77380 ,MONTGOMERY ,MEMORIAL HERMANN HEALTH SYSTEM ,I-200-16298-966009 
HOUSTON ,TEXAS ,77024 ,HARRIS ,MEMORIAL HERMANN HEALTH SYSTEM ,I-200-16169-575265 
CHICAGO ,ILLINOIS ,60612 ,COOK ,UNIVERSITY OF ILLINOIS AT CHICAGO ,I-200-16337-735302 
CHICAGO ,ILLINOIS ,60612 ,COOK ,UNIVERSITY OF ILLINOIS AT CHICAGO ,I-200-16335-632459 
CHICAGO ,ILLINOIS ,60612 ,COOK ,UNIVERSITY OF ILLINOIS AT CHICAGO ,I-200-16335-036541 
CHICAGO ,ILLINOIS ,60612 ,COOK ,UNIVERSITY OF ILLINOIS AT CHICAGO ,I-200-16316-484842 
CHICAGO ,ILLINOIS ,60607 ,COOK ,UNIVERSITY OF ILLINOIS AT CHICAGO ,I-200-16302-193310 
CHICAGO ,ILLINOIS ,60612 ,COOK ,UNIVERSITY OF ILLINOIS AT CHICAGO ,I-200-16301-663987 
CHICAGO ,ILLINOIS ,60612 ,COOK ,UNIVERSITY OF ILLINOIS AT CHICAGO ,I-200-16301-101841 
CHICAGO ,ILLINOIS ,60607 ,COOK ,UNIVERSITY OF ILLINOIS AT CHICAGO ,I-200-16298-297549 
CHICAGO ,ILLINOIS ,60612 ,COOK ,UNIVERSITY OF ILLINOIS AT CHICAGO ,I-200-16294-844613 
CHICAGO ,ILLINOIS ,60607 ,COOK ,UNIVERSITY OF ILLINOIS AT CHICAGO ,I-200-16293-962589 
CHICAGO ,ILLINOIS ,60612 ,COOK ,UNIVERSITY OF ILLINOIS AT CHICAGO ,I-200-16291-219306 
CHICAGO ,ILLINOIS ,60612 ,COOK ,UNIVERSITY OF ILLINOIS AT CHICAGO ,I-200-16267-013138 
PEORIA ,ILLINOIS ,61636 ,PEORIA ,UNIVERSITY OF ILLINOIS AT CHICAGO ,I-200-16264-065835 
PEORIA ,ILLINOIS ,61605 ,PEORIA ,UNIVERSITY OF ILLINOIS AT CHICAGO ,I-200-16264-658833 
CHICAGO ,ILLINOIS ,60612 ,COOK ,UNIVERSITY OF ILLINOIS AT CHICAGO ,I-200-16257-012991 
CHICAGO ,ILLINOIS ,60612 ,COOK ,UNIVERSITY OF ILLINOIS AT CHICAGO ,I-200-16252-424725 
CHICAGO ,ILLINOIS ,60612 ,COOK ,UNIVERSITY OF ILLINOIS AT CHICAGO ,I-200-16242-273164 
CHICAGO ,ILLINOIS ,60612 ,COOK ,UNIVERSITY OF ILLINOIS AT CHICAGO ,I-200-16238-752428 
CHICAGO ,ILLINOIS ,60607 ,COOK ,UNIVERSITY OF ILLINOIS AT CHICAGO ,I-200-16232-476065 
CHICAGO ,ILLINOIS ,60607 ,COOK ,UNIVERSITY OF ILLINOIS AT CHICAGO ,I-200-16230-139127 
CHICAGO ,ILLINOIS ,60612 ,COOK ,UNIVERSITY OF ILLINOIS AT CHICAGO ,I-200-16225-412597 
CHICAGO ,ILLINOIS ,60612 ,COOK ,UNIVERSITY OF ILLINOIS AT CHICAGO ,I-200-16216-712196 
CHICAGO ,ILLINOIS ,60612 ,COOK ,UNIVERSITY OF ILLINOIS AT CHICAGO ,I-200-16195-607394 
CHICAGO ,ILLINOIS ,60612 ,COOK ,UNIVERSITY OF ILLINOIS AT CHICAGO ,I-200-16195-969829 
CHICAGO ,ILLINOIS ,60612 ,COOK ,UNIVERSITY OF ILLINOIS AT CHICAGO ,I-200-16160-620767 
CHICAGO ,ILLINOIS ,60612 ,COOK ,UNIVERSITY OF ILLINOIS AT CHICAGO ,I-200-16159-498078 
LAS VEGAS ,NEVADA ,89146 ,CLARK ,"GURUS INFOTECH, INC. ",I-200-16209-847088 
CAMBRIDGE ,MASSACHUSETTS ,02142 ,MIDDLESEX ,"GURUS INFOTECH, INC. ",I-200-16210-043927 
HOUSTON ,TEXAS ,77002 ,HARRIS ,"GURUS INFOTECH, INC. ",I-200-16197-754751 
DES MOINES ,IOWA ,50309 ,POLK ,PERFORMANCE RESOURCES NY INC ,I-200-16341-226235 
NEWARK ,CALIFORNIA ,94560 ,ALAMEDA ,PERFORMANCE RESOURCES NY INC ,I-200-16334-210780 
WESTLAKE VILLAGE ,CALIFORNIA ,91362 ,VENTURA ,PERFORMANCE RESOURCES NY INC ,I-200-16326-263441 
BEAVERTON ,OREGON ,97005 ,WASHINGTON ,PERFORMANCE RESOURCES NY INC ,I-200-16309-369078 
MORRISVILLE ,NORTH CAROLINA ,27560 ,WAKE ,PERFORMANCE RESOURCES NY INC ,I-200-16302-678844 
MINNEAPOLIS ,MINNESOTA ,55402 ,HENNEPIN ,PERFORMANCE RESOURCES NY INC ,I-200-16272-951633 
ALLENTOWN ,PENNSYLVANIA ,18195 ,LEHIGH ,PERFORMANCE RESOURCES NY INC ,I-200-16158-317263 
SEGUIN ,TEXAS ,78155 ,GUADALUPE ,"GEOMETRIC AMERICAS, INC ",I-200-16333-760538 
DEARBORN ,MICHIGAN ,48126 ,WAYNE ,"GEOMETRIC AMERICAS, INC ",I-200-16333-851420 
TROY ,MICHIGAN ,48084 ,OAKLAND ,"GEOMETRIC AMERICAS, INC. ",I-200-16321-524933 
FOND DU LAC ,WISCONSIN ,54937 ,FOND DU LAC ,"GEOMETRIC AMERICAS, INC ",I-200-16320-633364 
SEGUIN ,TEXAS ,78155 ,GUADALUPE ,"GEOMETRIC AMERICAS, INC. ",I-200-16309-601887 
DEARBORN ,MICHIGAN ,48126 ,WAYNE ,"GEOMETRIC AMERICAS, INC ",I-200-16279-270572 
HORICON ,WISCONSIN ,53032 ,DODGE ,"GEOMETRIC AMERICAS, INC ",I-200-16291-689660 
HORICON ,WISCONSIN ,53032 ,DODGE ,"GEOMETRIC AMERICAS, INC ",I-200-16291-440482 
PEORIA ,ILLINOIS ,61602 ,PEORIA ,"GEOMETRIC AMERICAS, INC. ",I-200-16288-561366 
AKRON ,OHIO ,44316 ,SUMMIT ,"GEOMETRIC AMERICAS, INC ",I-200-16270-353956 
WATELOO ,IOWA ,50701 ,GRUNDY ,"GEOMETRIC AMERICAS, INC ",I-200-16265-833516 
HOUSTON ,TEXAS ,77008 ,HARRIS ,"GEOMETRIC AMERICAS, INC ",I-200-16259-911880 
DEARBORN ,MICHIGAN ,48126 ,WAYNE ,"GEOMETRIC AMERICAS, INC ",I-200-16237-364473 
TROY ,MICHIGAN ,48084 ,OAKLAND ,"GEOMETRIC AMERICAS, INC ",I-200-16225-504300 
SEGUIN ,TEXAS ,78155 ,GUADALUPE ,"GEOMETRIC AMERICAS, INC. ",I-200-16217-257994 
MOSSVILLE ,ILLINOIS ,61552 ,PEORIA ,"GEOMETRIC AMERICAS, INC. ",I-200-16211-590887 
MOSSVILLE ,ILLINOIS ,61552 ,PEORIA ,"GEOMETRIC AMERICAS, INC. ",I-200-16211-669516 
TROY ,MICHIGAN ,48084 ,OAKLAND ,"GEOMETRIC AMERICAS, INC ",I-200-16195-780466 
FAYETTEVILLE ,TENNESSEE ,37334 ,LINCOLN ,"GEOMETRIC AMERICAS, INC ",I-200-16193-021637 
EAST PEORIA ,ILLINOIS ,61611 ,TAZEWELL ,"GEOMETRIC AMERICAS, INC. ",I-200-16187-218487 
DEARBORN ,MICHIGAN ,48126 ,WAYNE ,"GEOMETRIC AMERICAS, INC. ",I-200-16182-535407 
HOUSTON ,TEXAS ,77036 ,HARRIS ,"GEOMETRIC AMERICAS, INC ",I-200-16173-191012 
WATELOO ,IOWA ,50701 ,GRUNDY ,"GEOMETRIC AMERICAS, INC ",I-200-16167-508412 
WATERLOO ,IOWA ,50704 ,BLACK HAWK ,"GEOMETRIC AMERICAS, INC. ",I-200-16167-290068 
WINSTOM-SALEM ,NORTH CAROLINA ,27105 ,FORSYTH ,"GEOMETRIC AMERICAS, INC ",I-200-16148-940549 
WINSTON-SALEM ,NORTH CAROLINA ,27105 ,FORSYTH ,"GEOMETRIC AMERICAS, INC ",I-200-16139-487655 
FAYETTEVILLE ,TENNESSEE ,37334 ,LINCOLN ,"GEOMETRIC AMERICAS, INC ",I-200-16133-138648 
DEARBORN ,MICHIGAN ,48127 ,WAYNE ,"GEOMETRIC AMERICAS, INC ",I-200-16131-255250 
HORICON ,WISCONSIN ,53032 ,DODGE ,"GEOMETRIC AMERICAS, INC ",I-200-16131-699052 
SAN FRANCISCO ,CALIFORNIA ,94105 ,SAN FRANCISCO ,"TRADESHIFT, INC. ",I-200-16309-385064 
SAN FRANCISCO ,CALIFORNIA ,94105 ,SAN FRANCISCO ,TRADESHIFT INC. ,I-200-16300-748156 
SAN FRANCISCO ,CALIFORNIA ,94105 ,SAN FRANCISCO ,"TRADESHIFT, INC. ",I-200-16300-304248 
SAN FRANCISCO ,CALIFORNIA ,94105 ,SAN FRANCISCO ,"TRADESHIFT, INC. ",I-200-16294-255914 
SAN FRANCISCO ,CALIFORNIA ,94105 ,SAN FRANCISCO ,"TRADESHIFT, INC. ",I-200-16294-333238 
SAN FRANCISCO ,CALIFORNIA ,94105 ,SAN FRANCISCO ,"TRADESHIFT, INC. ",I-200-16280-476213 
SAN FRANCISCO ,CALIFORNIA ,94105 ,SAN FRANCISCO ,"TRADESHIFT, INC. ",I-200-16243-938694 
NYACK ,NEW YORK ,10960 ,ROCKLAND ,PRECIOSA INTERNATIONAL INC. ,I-200-16210-563160 
PALO ALTO ,CALIFORNIA ,94306 ,SANTA CLARA ,"MEDALLIA, INC. ",I-200-16285-918209 
PALO ALTO ,CALIFORNIA ,94306 ,SANTA CLARA ,"MEDALLIA, INC. ",I-200-16256-213541 
PALO ALTO ,CALIFORNIA ,94306 ,SANTA CLARA ,"MEDALLIA, INC. ",I-200-16260-089350 
PALO ALTO ,CALIFORNIA ,94306 ,SANTA CLARA ,"MEDALLIA, INC. ",I-200-16132-891692 
MORRISVILLE ,NORTH CAROLINA ,27560 ,WAKE ,LENOVO (UNITED STATES) INC. ,I-200-16323-807651 
MORRISVILLE ,NORTH CAROLINA ,27560 ,WAKE ,LENOVO (UNITED STATES) INC. ,I-200-16316-697010 
SAN FRANCISCO ,CALIFORNIA ,94114 ,SAN FRANCISCO ,LENOVO (UNITED STATES) INC. ,I-200-16305-762802 
CHICAGO ,ILLINOIS ,60654 ,COOK ,LENOVO (UNITED STATES) INC. ,I-200-16281-287174 
SANTA CLARA ,CALIFORNIA ,95054 ,SANTA CLARA ,LENOVO (UNITED STATES) INC. ,I-200-16231-888060 
HOUSTON ,TEXAS ,77056 ,HARRIS ,"BECHTEL OIL, GAS AND CHEMICALS, INC. ",I-200-16307-085589 
HOUSTON ,TEXAS ,77056 ,HARRIS ,"BECHTEL OIL, GAS AND CHEMICALS, INC. ",I-200-16210-832621 
VERNON HILLS ,ILLINOIS ,60061 ,LAKE ,EXPONENTIA US INC ,I-200-16350-380124 
SOMERSET ,NEW JERSEY ,08873 ,SOMERSET ,EXPONENTIA US INC ,I-200-16291-967900 
SACRAMENTO ,CALIFORNIA ,95814 ,SACRAMENTO ,EXPONENTIA US INC ,I-200-16215-367960 
HOUSTON ,TEXAS ,77002 ,HARRIS ,EXPONENTIA US INC ,I-200-16174-812643 
MONROEVILLE ,PENNSYLVANIA ,15146 ,ALLEGHENY ,UNIVERSITY OF PITTSBURGH PHYSICIANS ,I-200-16287-324035 
PITTSBURGH ,PENNSYLVANIA ,15213 ,ALLEGHENY ,UNIVERSITY OF PITTSBURGH PHYSICIANS ,I-200-16287-624750 
PITTSBURGH ,PENNSYLVANIA ,15224 ,ALLEGHENY ,UNIVERSITY OF PITTSBURGH PHYSICIANS ,I-200-16278-173014 
PITTSBURGH ,PENNSYLVANIA ,15213 ,ALLEGHENY ,UNIVERSITY OF PITTSBURGH PHYSICIANS ,I-200-16273-053647 
PITTSBURGH ,PENNSYLVANIA ,15213 ,ALLEGHENY ,UNIVERSITY OF PITTSBURGH PHYSICIANS ,I-200-16244-951625 
UNIONTOWN ,PENNSYLVANIA ,15401-8418 ,FAYETTE ,UNIVERSITY OF PITTSBURGH PHYSICIANS ,I-200-16244-421987 
PITTSBURGH ,PENNSYLVANIA ,15213 ,ALLEGHENY ,UNIVERSITY OF PITTSBURGH PHYSICIANS ,I-200-16242-993410 
PITTSBURGH ,PENNSYLVANIA ,15213 ,ALLEGHENY ,UNIVERSITY OF PITTSBURGH PHYSICIANS ,I-200-16242-458884 
PITTSBURGH ,PENNSYLVANIA ,15213 ,ALLEGHENY ,UNIVERSITY OF PITTSBURGH PHYSICIANS ,I-200-16239-469977 
ERIE ,PENNSYLVANIA ,16550 ,ERIE ,UNIVERSITY OF PITTSBURGH PHYSICIANS ,I-200-16231-450567 
ERIE ,PENNSYLVANIA ,16550 ,ERIE ,UNIVERSITY OF PITTSBURGH PHYSICIANS ,I-200-16231-015895 
PITTSBURGH ,PENNSYLVANIA ,15203 ,ALLEGHENY ,UNIVERSITY OF PITTSBURGH PHYSICIANS ,I-200-16214-032471 
MONROEVILLE ,PENNSYLVANIA ,15146 ,ALLEGHENY ,UNIVERSITY OF PITTSBURGH PHYSICIANS ,I-200-16214-155503 
BETHEL PARK ,PENNSYLVANIA ,15102 ,ALLEGHENY ,UNIVERSITY OF PITTSBURGH PHYSICIANS ,I-200-16214-846266 
PITTSBURGH ,PENNSYLVANIA ,15224 ,ALLEGHENY ,UNIVERSITY OF PITTSBURGH PHYSICIANS ,I-200-16196-352142 
PITTSBURGH ,PENNSYLVANIA ,15232 ,ALLEGHENY ,UNIVERSITY OF PITTSBURGH PHYSICIANS ,I-200-16181-794425 
DALLAS ,TEXAS ,75201 ,DALLAS ,IT DIVISION INC ,I-200-16217-275066 
DULUTH ,GEORGIA ,30097 ,GWINNETT ,IT DIVISION INC ,I-200-16337-919439 
DULUTH ,GEORGIA ,30097 ,GWINNETT ,"IT DIVISION, INC. ",I-200-16336-508416 
AUSTIN ,TEXAS ,78727 ,TRAVIS ,"IT DIVISION, INC. ",I-200-16335-682375 
DULUTH ,GEORGIA ,30097 ,GWINNETT ,IT DIVISION INC ,I-200-16312-928689 
NEW YORK CITY ,NEW YORK ,10165 ,NEW YORK ,"IT DIVISION, INC. ",I-200-16308-030556 
AUSTIN ,TEXAS ,78727 ,TRAVIS ,IT DIVISION INC ,I-200-16306-095417 
NEW YORK CITY ,NEW YORK ,10018 ,NEW YORK ,"IT DIVISION, INC. ",I-200-16301-231190 
NASHVILLE ,TENNESSEE ,37228 ,DAVIDSON ,"IT DIVISION, INC. ",I-200-16301-838196 
DALLAS ,TEXAS ,75207 ,DALLAS ,"IT DIVISION, INC. ",I-200-16291-008058 
DALLAS ,TEXAS ,75207 ,DALLAS ,"IT DIVISION, INC. ",I-200-16288-650253 
NASHVILLE ,TENNESSEE ,37228 ,DAVIDSON ,IT DIVISION INC ,I-200-16287-932577 
NEWYORK CITY ,NEW YORK ,10018 ,NY ,IT DIVISION INC ,I-200-16277-558007 
SUITLAND ,MARYLAND ,20746 ,PRINCE GEORGE'S ,"IT DIVISION, INC. ",I-200-16165-130946 
WASHINGTON ,DISTRICT OF COLUMBIA ,20002 ,WASHINGTON ,"IT DIVISION, INC. ",I-200-16167-647976 
CHARLOTTE ,NORTH CAROLINA ,28262 ,MECKLENBURG ,"IT DIVISION, INC. ",I-200-16167-959696 
CHARLOTTE ,NORTH CAROLINA ,28262 ,MECKLENBURG ,"IT DIVISION, INC. ",I-200-16167-183352 
BOTHELL ,WASHINGTON ,98011 ,KING ,"IT DIVISION, INC. ",I-200-16116-875251 
KANSAS CITY ,MISSOURI ,64133 ,JACKSON ,"IT DIVISION, INC. ",I-200-16116-892885 
PHILADELPHIA ,PENNSYLVANIA ,19103 ,PHILADELPHIA ,"IT DIVISION, INC. ",I-200-16116-991862 
PHILADELPHIA ,PENNSYLVANIA ,19103 ,PHILADELPHIA ,"IT DIVISION, INC. ",I-200-16116-853033 
KANSAS CITY ,MISSOURI ,64133 ,JACKSON ,"IT DIVISION, INC. ",I-200-16116-186445 
CHICAGO ,ILLINOIS ,60637 ,COOK ,UNIVERSITY OF CHICAGO MEDICAL CENTER ,I-200-16110-385474 
SAN FRANCISCO ,CALIFORNIA ,94105 ,SAN FRANCISCO ,DELTA DENTAL OF CALIFORNIA ,I-200-16328-368739 
SAN FRANCISCO ,CALIFORNIA ,94105 ,SAN FRANCISCO ,DELTA DENTAL OF CALIFORNIA ,I-200-16319-771735 
SAN FRANCISCO ,CALIFORNIA ,94105 ,SAN FRANCISCO ,DELTA DENTAL OF CALIFORNIA ,I-200-16285-532051 
SAN FRANCISCO ,CALIFORNIA ,94105 ,SAN FRANCISCO ,DELTA DENTAL OF CALIFORNIA ,I-200-16272-383434 
SAN FRANCISCO ,CALIFORNIA ,94105 ,SAN FRANCISCO ,DELTA DENTAL OF CALIFORNIA ,I-200-16253-547081 
SAN FRANCISCO ,CALIFORNIA ,94105 ,SAN FRANCISCO ,DELTA DENTAL OF CALIFORNIA ,I-200-16196-815079 
SAN FRANCISCO ,CALIFORNIA ,94105 ,SAN FRANCISCO ,DELTA DENTAL OF CALIFORNIA ,I-200-16144-380658 
SAN FRANCISCO ,CALIFORNIA ,94105 ,SAN FRANCISCO ,DELTA DENTAL OF CALIFORNIA ,I-200-16124-076001 
ATHENS ,OHIO ,45701 ,ATHENS ,THE OHIO UNIVERSITY ,I-200-16323-668707 
ATHENS ,OHIO ,45701 ,ATHENS ,THE OHIO UNIVERSITY ,I-200-16270-531655 
ATHENS ,OHIO ,45701 ,ATHENS ,THE OHIO UNIVERSITY ,I-200-16270-373217 
ATHENS ,OHIO ,45701 ,ATHENS ,THE OHIO UNIVERSITY ,I-200-16270-161926 
ATHENS ,OHIO ,45701 ,ATHENS ,THE OHIO UNIVERSITY ,I-200-16250-127799 
ATHENS ,OHIO ,45701 ,ATHENS ,THE OHIO UNIVERSITY ,I-200-16235-204740 
ATHENS ,OHIO ,45701 ,ATHENS ,THE OHIO UNIVERSITY ,I-200-16216-613647 
ATHENS ,OHIO ,45701 ,ATHENS ,THE OHIO UNIVERSITY ,I-200-16187-603710 
ATHENS ,OHIO ,45701 ,ATHENS ,THE OHIO UNIVERSITY ,I-200-16209-180086 
ATHENS ,OHIO ,45701 ,ATHENS ,THE OHIO UNIVERSITY ,I-200-16187-049977 
ATHENS ,OHIO ,45701 ,ATHENS ,THE OHIO UNIVERSITY ,I-200-16172-292235 
NEW YORK ,NEW YORK ,10010 ,NEW YORK ,SRS TEKSOFT INC. ,I-200-16334-429934 
ATLANTA ,GEORGIA ,30338 ,FULTON ,"ARGHA SERVICES, INC ",I-200-16351-705901 
ATLANTA ,GEORGIA ,30338 ,FULTON ,"ARGHA SERVICES, INC ",I-200-16334-874245 
ATLANTA ,GEORGIA ,30328 ,FULTON ,"ARGHA SERVICES, INC ",I-200-16323-302896 
ATLANTA ,GEORGIA ,30338 ,FULTON ,"ARGHA SERVICES, INC ",I-200-16307-071976 
ATLANTA ,GEORGIA ,30338 ,FULTON ,"ARGHA SERVICES, INC ",I-200-16300-158396 
ATLANTA ,GEORGIA ,30338 ,FULTON ,"ARGHA SERVICES, INC ",I-200-16298-058180 
ATLANTA ,GEORGIA ,30338 ,FULTON ,"ARGHA SERVICES, INC ",I-200-16298-695309 
ATLANTA ,GEORGIA ,30338 ,FULTON ,"ARGHA SERVICES, INC ",I-200-16294-001836 
ATLANTA ,GEORGIA ,30338 ,FULTON ,"ARGHA SERVICES, INC ",I-200-16292-480294 
ATLANTA ,GEORGIA ,30338 ,FULTON ,"ARGHA SERVICES, INC ",I-200-16273-342962 
WEEHAWKEN ,NEW JERSEY ,07086 ,HUDSON ,"HCL AMERICA, INC. ",I-200-16319-751098 
CARY ,NORTH CAROLINA ,27518 ,WAKE ,"HCL AMERICA, INC. ",I-200-16319-025148 
BEDMINSTER ,NEW JERSEY ,07921 ,SOMERSET ,"HCL AMERICA, INC. ",I-200-16319-012907 
BEDMINISTER ,NEW JERSEY ,07921 ,SOMERSET ,"HCL AMERICA, INC. ",I-200-16319-959346 
MINNEAPOLIS ,MINNESOTA ,55416 ,HENNEPIN ,"HCL AMERICA, INC. ",I-200-16319-454084 
WEST GREENWICH ,RHODE ISLAND ,02817 ,KENT ,"HCL AMERICA, INC. ",I-200-16319-761624 
KIRKLAND ,WASHINGTON ,98033 ,KING ,"HCL AMERICA, INC. ",I-200-16319-077989 
CHANDLER ,ARIZONA ,85226 ,MARICOPA ,"HCL AMERICA, INC. ",I-200-16319-670958 
WASHINGTON ,DISTRICT OF COLUMBIA ,20433 ,DISTRICT OF COLUMBIA ,"HCL AMERICA, INC. ",I-200-16319-858570 
NORWOOD ,MASSACHUSETTS ,02062 ,NORFOLK ,"HCL AMERICA, INC. ",I-200-16319-927406 
CHEVY CHASE ,MARYLAND ,20815 ,MONTGOMERY ,"HCL AMERICA, INC. ",I-200-16319-195763 
FRISCO ,TEXAS ,75034 ,DENTON ,"HCL AMERICA, INC. ",I-200-16319-939921 
SPRINGFIELD ,VIRGINIA ,22151 ,FAIRFAX ,"HCL AMERICA, INC. ",I-200-16319-640662 
SPRINGFIELD ,VIRGINIA ,22151 ,FAIRFAX ,"HCL AMERICA, INC. ",I-200-16306-593178 
CHANDLER ,ARIZONA ,85226 ,MARICOPA ,"HCL AMERICA, INC. ",I-200-16319-900157 
MIDDLEBURY ,CONNECTICUT ,06762 ,NEW HAVEN ,"HCL AMERICA, INC. ",I-200-16319-947467 
DALLAS ,TEXAS ,75201 ,DALLAS ,"HCL AMERICA, INC. ",I-200-16319-794710 
SAN ANTONIO ,TEXAS ,78288 ,BEXAR ,"HCL AMERICA, INC. ",I-200-16319-505664 
CHARLOTTE ,NORTH CAROLINA ,28202 ,MECKLENBURG ,"HCL AMERICA, INC. ",I-200-16319-815120 
