Id,SalePrice
1461,133454.34375
1462,141182.625
1463,164292.84375
1464,176504.96875
1465,208671.5625
1466,183784.6875
1467,160571.5625
1468,169695.640625
1469,187625.46875
1470,122158.273438
1471,197738.671875
1472,97103.5703125
1473,91790.6953125
1474,150099.78125
1475,145589.515625
1476,403145.625
1477,263788.9375
1478,318479.34375
1479,288877.25
1480,522740.28125
1481,312913.84375
1482,222482.0
1483,166604.296875
1484,176680.5
1485,169896.390625
1486,197235.609375
1487,367330.5
1488,263657.625
1489,214079.59375
1490,189993.0
1491,191973.515625
1492,114597.914062
1493,188101.671875
1494,298383.9375
1495,282735.65625
1496,207005.578125
1497,193413.15625
1498,158447.828125
1499,157346.71875
1500,139769.4375
1501,169594.046875
1502,156803.984375
1503,315915.59375
1504,231375.8125
1505,222213.046875
1506,180624.078125
1507,233808.1875
1508,200643.015625
1509,157103.90625
1510,142419.296875
1511,141980.8125
1512,160413.140625
1513,152707.46875
1514,143774.515625
1515,201464.4375
1516,162977.234375
1517,143098.4375
1518,161148.9375
1519,204683.9375
1520,134537.484375
1521,136365.859375
1522,181762.25
1523,115832.695312
1524,116622.492188
1525,122598.34375
1526,126856.40625
1527,95375.078125
1528,121340.851562
1529,141980.8125
1530,168179.015625
1531,136062.96875
1532,105778.382812
1533,146226.15625
1534,120021.007812
1535,150387.921875
1536,119159.898438
1537,103474.546875
1538,164621.578125
1539,173050.296875
1540,124204.257812
1541,140378.640625
1542,130097.679688
1543,210980.046875
1544,85465.15625
1545,108777.476562
1546,136818.453125
1547,144630.859375
1548,128699.898438
1549,102136.242188
1550,143322.546875
1551,127479.101562
1552,140305.109375
1553,126261.117188
1554,109296.710938
1555,174134.046875
1556,114280.578125
1557,121698.179688
1558,104403.21875
1559,117863.304688
1560,141701.0625
1561,155593.0
1562,129584.960938
1563,122048.671875
1564,165011.09375
1565,158712.46875
1566,204878.578125
1567,92579.3125
1568,198814.03125
1569,137773.484375
1570,136275.921875
1571,129874.890625
1572,132328.28125
1573,263052.78125
1574,141257.546875
1575,203385.765625
1576,207813.96875
1577,205865.296875
1578,127289.4375
1579,146227.375
1580,194959.484375
1581,127069.84375
1582,130101.6875
1583,342631.46875
1584,234843.5
1585,149783.453125
1586,73717.609375
1587,99260.1015625
1588,132351.25
1589,113043.632812
1590,140780.546875
1591,108100.054688
1592,136331.46875
1593,132249.609375
1594,129190.796875
1595,129764.835938
1596,270253.21875
1597,164232.359375
1598,182133.765625
1599,207821.296875
1600,210042.953125
1601,59720.1328125
1602,112447.070312
1603,85639.09375
1604,255407.46875
1605,245853.546875
1606,159048.171875
1607,174742.34375
1608,215767.296875
1609,206075.3125
1610,151671.265625
1611,149429.265625
1612,176624.625
1613,168805.953125
1614,122929.234375
1615,77983.8203125
1616,77983.8203125
1617,84351.1328125
1618,119967.3125
1619,130643.4375
1620,184086.8125
1621,145935.734375
1622,139471.421875
1623,273130.15625
1624,202279.5
1625,139312.59375
1626,174576.671875
1627,176504.96875
1628,260254.6875
1629,177223.359375
1630,338722.9375
1631,226725.5625
1632,238716.484375
1633,168591.671875
1634,173067.0
1635,171666.515625
1636,161721.296875
1637,187237.59375
1638,221751.15625
1639,181825.609375
1640,240244.546875
1641,173708.125
1642,214508.484375
1643,232860.109375
1644,229431.984375
1645,193465.640625
1646,151868.71875
1647,176184.703125
1648,142419.296875
1649,131598.703125
1650,115902.210938
1651,115220.148438
1652,97103.5703125
1653,97103.5703125
1654,155348.390625
1655,161762.109375
1656,150524.5
1657,155773.109375
1658,150524.5
1659,146308.15625
1660,138780.921875
1661,473062.9375
1662,435153.25
1663,400715.90625
1664,485623.15625
1665,338992.125
1666,304339.03125
1667,339005.65625
1668,345691.8125
1669,291427.0
1670,345449.15625
1671,243543.140625
1672,449686.3125
1673,309589.21875
1674,268018.6875
1675,172134.390625
1676,170877.03125
1677,213061.546875
1678,432186.46875
1679,328272.65625
1680,353372.34375
1681,306711.9375
1682,277565.0625
1683,197511.28125
1684,179727.203125
1685,173224.71875
1686,183129.8125
1687,168591.671875
1688,186429.671875
1689,186429.671875
1690,181120.453125
1691,174785.90625
1692,251814.078125
1693,165597.984375
1694,169693.453125
1695,173279.484375
1696,261030.703125
1697,173279.484375
1698,392388.21875
1699,362071.125
1700,238669.65625
1701,265530.03125
1702,289654.28125
1703,291368.65625
1704,290066.125
1705,240870.109375
1706,456605.65625
1707,217025.484375
1708,216124.859375
1709,316417.90625
1710,242027.65625
1711,245253.59375
1712,296262.375
1713,244699.859375
1714,211560.328125
1715,197160.5625
1716,188846.03125
1717,178968.5625
1718,148034.9375
1719,201063.078125
1720,247002.46875
1721,179619.671875
1722,140660.5625
1723,153818.296875
1724,217910.296875
1725,231372.96875
1726,182549.59375
1727,161332.90625
1728,183764.265625
1729,155291.859375
1730,185869.640625
1731,130163.429688
1732,129510.21875
1733,125960.65625
1734,131598.703125
1735,124486.765625
1736,124486.765625
1737,354535.34375
1738,193742.75
1739,310525.71875
1740,230884.21875
1741,184146.421875
1742,166921.0
1743,175164.375
1744,260937.84375
1745,210467.421875
1746,247588.953125
1747,241785.03125
1748,201301.984375
1749,152358.265625
1750,139709.328125
1751,240318.25
1752,120856.046875
1753,157955.78125
1754,226900.90625
1755,156309.40625
1756,120049.320312
1757,120856.046875
1758,143809.6875
1759,164024.765625
1760,157670.796875
1761,155453.078125
1762,182210.0
1763,164124.703125
1764,123740.226562
1765,169727.546875
1766,177798.6875
1767,203622.796875
1768,135391.234375
1769,187967.9375
1770,131533.765625
1771,136804.34375
1772,146376.6875
1773,149036.65625
1774,159591.78125
1775,126199.664062
1776,118566.046875
1777,109569.539062
1778,120419.484375
1779,117323.164062
1780,172608.046875
1781,125106.890625
1782,92339.28125
1783,118415.492188
1784,84182.3125
1785,111580.09375
1786,177674.375
1787,160457.0625
1788,53401.3515625
1789,100189.507812
1790,69734.7890625
1791,213653.890625
1792,148843.15625
1793,149294.75
1794,139358.765625
1795,136769.5625
1796,135132.375
1797,124419.867188
1798,132760.4375
1799,107584.140625
1800,110598.390625
1801,123243.289062
1802,153699.25
1803,168202.078125
1804,132457.984375
1805,141469.828125
1806,113819.234375
1807,138296.109375
1808,112973.007812
1809,100027.15625
1810,143487.359375
1811,101740.992188
1812,113774.039062
1813,115015.203125
1814,88073.796875
1815,61772.1953125
1816,90695.5625
1817,126918.75
1818,142024.453125
1819,122316.25
1820,80164.171875
1821,122384.367188
1822,148395.40625
1823,57197.0117188
1824,146129.78125
1825,126934.84375
1826,97444.4140625
1827,104659.015625
1828,138902.28125
1829,121077.429688
1830,150941.34375
1831,168032.234375
1832,144660.90625
1833,156585.890625
1834,121409.898438
1835,151613.109375
1836,148856.4375
1837,95545.4765625
1838,121404.789062
1839,75920.7265625
1840,141449.875
1841,135090.0
1842,97113.9765625
1843,146916.375
1844,136008.65625
1845,148913.78125
1846,150633.296875
1847,173592.828125
1848,63162.6484375
1849,114059.804688
1850,132668.46875
1851,149492.734375
1852,136991.28125
1853,128052.25
1854,175025.046875
1855,147360.21875
1856,213841.015625
1857,143615.15625
1858,148040.84375
1859,125090.273438
1860,152132.0625
1861,125090.273438
