"id","Class_1","Class_2","Class_3","Class_4","Class_5","Class_6","Class_7","Class_8","Class_9"
56393,0.00543387741824398,1.55820227806911e-08,0.000453423265892988,1.16374369143886e-10,2.14129840024242e-16,2.21813321132669e-09,0.00195093838071628,0.773980836565244,1.33400307818353e-10
18457,2.42123417191154e-06,0.118294169249859,0.215649161589997,0.000125214002753387,1.28206843987122e-09,5.50559885396189e-05,0.00130902184728352,0.040932938131584,7.85558661203548e-09
47792,0.00214708953916157,0.199004953940495,0.0991567169840124,0.00992065888409646,2.14129840024242e-16,0.0169981691189639,0.0682171088631413,3.59092908294405e-05,0.00762850016568918
5107,0.000839393841333914,0.36509198682392,0.0288043153611303,0.00446307016841107,2.14129840024242e-16,0.000109477983955251,0.00438998155332704,0.00153724359600179,0.00265751173489175
19838,4.2957415551828e-09,0.191424300150452,0.0466485525403953,0.0122845450270436,2.15571194337957e-06,0.000196098505697532,0.000343686771985471,5.54062744677073e-06,9.66079912205373e-05
19880,0.00525799230785137,0.228140346889594,0.0896107224447179,0.094107732949914,2.0930789444433e-10,0.0128688573900395,0.00519780226695765,0.000551350582131634,0.00428459276528348
1780,0.289836583626171,0.0506842134689943,0.0234671462678642,0.000550707312416775,0.00131880223829979,0.191068931330344,0.0762348225715909,0.0554258157323537,0.137693769254606
47127,1.31096663953025e-12,1.36895251045391e-06,1.2815612553671e-11,7.88286100466759e-17,2.14129840024242e-16,2.950751005081e-05,0.485623910638824,1.72822961686116e-16,1.58706552827415e-16
23238,0.0164034782579091,0.203213932500695,0.0335474959712733,0.0431118567058939,0.000956525420787571,0.0261253148068485,0.0110462169337295,0.00533940507554017,0.0268383588353314
20658,2.2314871571044e-07,0.275584048723385,0.0702874480734584,0.0114916612848767,7.5890110505216e-08,1.4267416034433e-05,1.08848372148541e-06,1.36399764612575e-07,6.9228616856834e-06
3534,0.000150748295725175,0.100048188023357,0.054832383074907,0.000428407089360936,2.06079706034906e-13,0.00539750201886953,0.000827723080036748,0.0500642390273697,0.000314893040155742
24038,0.000368115937768879,0.244304991118123,0.185321584042667,0.000184505414053328,8.81176370600168e-08,0.0402419395534605,0.0172580730339079,0.0375605370208415,0.00119099375984951
49700,1.49203771010651e-07,4.21998816408334e-09,3.82441784185007e-06,7.88286100466759e-17,2.14129840024242e-16,4.11047988559686e-05,8.51984323220401e-06,0.778320589566296,2.97377120493469e-10
34480,0.00076248258140823,0.00520507997790282,0.000947785423125596,0.000731225904277467,2.14129840024242e-16,0.630347434349038,0.000158231186458469,0.00207586760827614,0.0505903581238381
3474,0.00300874145305854,0.29106983934961,0.0791423981468586,0.031213479810223,0.000528853539048884,0.00210006238927991,0.00332962354266586,0.00222662615762293,0.00081349095755243
57554,0.0017132230584918,0.0621274382442133,0.0264495177218247,0.00656005997882431,2.14129840024242e-16,0.0129031243250621,0.00707785586204604,0.0302369675444293,0.187150914066107
9800,1.20185510418625e-06,0.366864615309846,0.0516773405726052,0.0324711648099753,2.14129840024242e-16,0.00052897445120571,0.00779582987257855,8.93080663214757e-05,0.00135110537603125
28912,5.13199377506183e-05,0.0141572371876048,0.00645723436494025,0.000205361059899659,0.964355067742081,0.000532911991490324,9.23006595895866e-05,0.000636707886359889,0.000548529408001298
38467,0.00331146087410413,0.0155626961466456,0.00596008956114379,0.00128699013572572,0.0052865729784087,0.806322315939082,0.0170021456617273,0.00126489728324759,6.57473994978422e-05
9029,2.15999549453909e-06,0.0501345984692543,0.0614527726283226,0.00228725308421087,2.14129840024242e-16,0.0153012730257796,0.267365124321032,8.27094670373067e-08,2.84770534403937e-05
39671,1.07612787530231e-05,3.69064484651203e-05,1.24775558914722e-12,1.50302009630949e-06,2.14129840024242e-16,0.808260066697801,4.88596609712696e-06,3.33757382595523e-06,0.000405241820458162
5061,0.00328906534905813,0.238217498157046,0.0557964671535034,0.0274675684993866,0.00634528753400651,0.00739406301431666,0.0026855548977101,0.00270391325350222,0.00271091192267624
49922,0.0208713524835926,0.000187859124249351,0.0024533504397169,2.66862173726694e-05,2.14129840024242e-16,0.0202757394916029,0.00112853677561873,0.693602955406159,0.0364228986463543
61074,0.11249258174014,0.0291731562575169,0.00175724559143516,1.60762662237042e-05,0.000824273721966301,0.00403079481347141,0.0112865966967252,0.000826340422727108,0.693361224942237
41452,1.07848888591264e-16,6.85693099594057e-07,0.000804006191915742,7.88286100466759e-17,2.14129840024242e-16,0.741978357814538,0.000120920738414332,0.114388803948359,0.00256958140808488
54695,1.61439962776218e-05,0.0791219494622192,0.0205850875916178,0.00784485473340195,2.14129840024242e-16,0.00129365134197107,0.000285624321340143,0.349834580858369,0.00133198389108297
3544,0.00350702100096901,0.140509629661479,0.0306605557532141,0.0611000198502444,5.88968932516223e-08,0.00790591177322913,0.0164397282979794,0.0190857081958538,0.00118547568161547
40253,1.48424023879544e-11,1.61635802493142e-07,1.05531727093725e-08,7.88286100466759e-17,2.14129840024242e-16,0.808227467735133,1.00812930008036e-05,0.00188903072159161,1.04879789854425e-06
34805,3.67016633099068e-06,6.70426785393405e-05,1.77911601228856e-09,7.88286100466759e-17,2.14129840024242e-16,0.0583187992737801,0.485620874782362,1.56585689262828e-12,1.58706552827415e-16
26584,2.67186700824797e-05,0.145583565984085,0.0874636805808972,0.0347988858538355,2.14129840024242e-16,0.0101762836120613,0.0138143736933268,9.37714102601881e-05,0.000384782310370286
51597,0.00253307255661975,1.01194788879358e-16,2.89558355502216e-07,7.88286100466759e-17,2.14129840024242e-16,1.43449937064121e-10,4.28614023430261e-06,0.778281673460422,1.58706552827415e-16
1199,0.0133254130266481,0.0124791289120203,0.0205296195441018,0.000218296987739213,2.14129840024242e-16,0.0392153763412601,0.0102287511428625,0.232421390629194,0.0134477810547756
5322,0.0214487342762083,0.228620878733169,0.0608119400359396,0.0292526228214595,0.00131596579202279,0.0603099767893643,0.0350646687917928,0.0236532277161262,0.0401801604940458
5712,1.89533132107733e-05,0.338914392761176,0.197570384504961,0.000621677381976067,0.000699503388000285,0.00315846280640819,0.000758530144188309,0.00782388428275372,0.000209505442194799
21106,5.96450220046568e-07,0.270930072262371,0.08541394939052,0.0432133004999573,2.14129840024242e-16,0.00237944663020312,0.00486359383650019,0.000153106937137227,1.79502286381121e-05
37602,5.99080632509787e-09,0.000388751186497703,0.000300426752881857,4.8110246848549e-10,2.14129840024242e-16,0.80063462835788,0.00105508248851601,0.00154558468099531,0.000479597464686388
56057,0.000664106037116329,0.00585940059402532,0.000265411241389675,1.23486358937376e-05,2.14129840024242e-16,0.000269502874001729,7.80840615539218e-05,0.778296790449461,0.00121673762157895
193,0.24406474934383,0.000369813358331241,0.00249692102359152,1.64735532494658e-07,2.14129840024242e-16,0.00119831568624038,0.0758631801673059,0.479694479705346,0.00110449495254016
56238,0.00624960498596001,2.10885032538497e-07,0.00130700207679052,7.88286100466759e-17,2.14129840024242e-16,1.65401224035332e-08,0.00742476544276863,0.778180921553511,7.48664387934552e-07
32907,0.000378941449380792,0.000417469958234963,0.000347966199456583,0.000422886649103034,2.14129840024242e-16,0.799357247481888,0.00518558887583693,0.00340842568523852,0.00271378391029717
40746,1.07848888591264e-16,5.55265993804916e-07,0.00069186589697272,7.88286100466759e-17,2.14129840024242e-16,0.807817620924602,1.91650005646352e-09,0.129598785808488,1.77733164325945e-05
27574,9.21151806527649e-06,0.104470205242694,0.012416735960214,0.124585804405187,2.14129840024242e-16,0.00433276561813759,0.00585915036557583,0.000135344826767685,0.00164640964288289
27942,7.72656663480782e-07,0.0694253853884446,0.00106359207211757,0.0499264865886301,2.14129840024242e-16,0.00586956309253819,0.00022598892185626,0.000236590294747424,0.00733766582547128
9502,3.48596904489194e-09,0.424505624070095,0.102287106561359,0.0214847532188649,2.14129840024242e-16,4.15138319928341e-07,4.50996510016385e-09,1.4174798700133e-08,2.76431729557295e-08
13837,9.06438369099419e-07,0.410486597605409,0.0327567709694298,0.0102701236070814,2.5892564663159e-09,0.000136636706550802,0.00547751155739795,6.59901700823556e-05,0.000154474418219127
9524,5.46567892863031e-09,0.344130572080613,0.0240890850385406,0.0090158926917609,2.99075888373998e-12,4.05101951860105e-06,3.2814116046582e-07,2.63463932440262e-06,4.39117250400904e-06
4905,0.00729612551734343,0.226255295303149,0.0334296884982215,0.0428477142473861,0.000684703278628676,0.00556337349726686,0.0150886510649288,0.0100611773527938,0.006431253702198
57843,0.000668090327752535,0.000206853474651463,0.00275784882929081,3.99189969930814e-06,2.14129840024242e-16,0.00238548823347089,9.81070228144343e-06,0.0074022330064479,0.706892076487433
4338,1.68349986196236e-05,0.324426930874222,0.0532836868585134,0.009381455012711,3.17682812596307e-05,0.00280258702563002,0.00937307705161585,0.00147084497998302,0.000281263123440549
53846,0.0534772714260655,0.0023812841763337,0.0193687231102446,2.49582703265411e-05,3.78302455667734e-08,0.0225316979037187,0.0214519646008137,0.633264368857609,0.0113596376220016
37407,1.07848888591264e-16,6.58113224293076e-05,0.00224493396787172,7.88286100466759e-17,2.14129840024242e-16,0.80825372224207,4.39499069866425e-05,4.3101454475335e-06,1.8203046915488e-07
