"id","Class_1","Class_2","Class_3","Class_4","Class_5","Class_6","Class_7","Class_8","Class_9"
56393,0.00695030021928305,1.9930471008768e-08,0.000579959314831672,1.4885076366722e-10,2.73886685238565e-16,2.83714382170679e-09,0.00249538339046339,0.989974333988328,1.7062810168838e-10
18457,6.43315645495929e-06,0.314304542419775,0.572974234373202,0.000332690360729666,3.4064226233622e-09,0.000146282334921033,0.0034780371284312,0.108757755947973,2.08720900716555e-08
47792,0.0053263235759626,0.493675162853489,0.245979848419937,0.0246103566431048,5.31195739365201e-16,0.0421676633764846,0.169227406959302,8.90808225984064e-05,0.0189241573491208
5107,0.00205787763041778,0.89506807857416,0.0706173351796004,0.0109417675116161,5.24965738479291e-16,0.000268398793403972,0.0107625817484938,0.00376874245787639,0.00651521810443088
19838,1.71144064819077e-08,0.762642081979286,0.18584970248169,0.0489421196171507,8.58844275964157e-06,0.000781264304169584,0.00136926187077467,2.20740817553242e-05,0.00038489010800802
19880,0.0119494557150682,0.518477930807686,0.203651754653479,0.213871782515026,4.75678789362618e-10,0.0292461138172804,0.0118126661980745,0.00125301426455516,0.00973728155315209
1780,0.350772505547242,0.0613401811730611,0.028400934041644,0.000666489307122019,0.00159607030852387,0.231239710793109,0.0922626101537162,0.067078668997539,0.166642829678043
47127,2.69937962995603e-12,2.81877693121206e-06,2.63883171620478e-11,1.62314080161484e-16,4.40909563140601e-16,6.07581986910215e-05,0.999936422995289,3.55855571222878e-16,3.26788815920117e-16
23238,0.0447470200471314,0.5543469359665,0.0915141563975209,0.117604759548942,0.00260930404555723,0.0712672012008191,0.0301329561210733,0.0145653538961928,0.0732123127762635
20658,6.24391541517109e-07,0.771110640059444,0.196671031299317,0.0321547721276934,2.12347818957394e-07,3.99216005471672e-05,3.04568200901709e-06,3.81659643515626e-07,1.93708319847227e-05
3534,0.000710861986294604,0.471782804053168,0.258565156961742,0.00202017749534628,9.71780333981688e-13,0.0254522214510314,0.00390317429425205,0.236080708084453,0.00148489567274142
24038,0.000699267440640961,0.464078048101901,0.352034064470219,0.000350483680362886,1.67386924118927e-07,0.0764429767657714,0.0327831732414488,0.0713494252676293,0.00226239364510266
49700,1.91686431124718e-07,5.42154172835179e-09,4.91334101188103e-06,1.01273411710826e-16,2.75098843370546e-16,5.28085325285617e-05,1.09456907949511e-05,0.999931134945642,3.82049049695059e-10
34480,0.00110373798598145,0.00753465670136659,0.00137197465171095,0.00105849212370737,3.09965426266373e-16,0.912464657713256,0.00022904886658338,0.0030049393769641,0.0732324925804299
3474,0.00727745635600844,0.704031265386352,0.191427331796197,0.0754982575213083,0.0012791755653303,0.00507956985381489,0.00805359662561128,0.00538569861719933,0.00196764827817864
57554,0.00512604771656031,0.185888353165086,0.0791382588799835,0.0196280223455281,6.40687020912488e-16,0.0386067830777418,0.0211772931142567,0.0904704951690749,0.559964746531769
9800,2.60830831023468e-06,0.796182519432415,0.112151986039629,0.070470066418034,4.64712126494325e-16,0.00114799899936013,0.0169187847777956,0.000193819513472063,0.00293221651098378
28912,5.19939525025533e-05,0.0143431724620679,0.00654204099973823,0.000208058186784692,0.977020506755667,0.000539911036296126,9.35128981250078e-05,0.000645070143347911,0.000555733565470461
38467,0.00386824474263654,0.0181793836132212,0.00696220972768541,0.00150338265062332,0.00617544911679691,0.94189609301837,0.0198608599255487,0.0014775751403741,7.68020647438141e-05
9029,5.44667022296953e-06,0.126419997316378,0.154960039333334,0.00576756446838093,5.39952340853441e-16,0.0385838712968354,0.674191064278426,2.08561171728697e-07,7.18080752500835e-05
39671,1.33065124988764e-05,4.56354796731106e-05,1.54287196936203e-12,1.85851107072069e-06,2.64775354124578e-16,0.999427942226256,6.04158394486736e-06,4.12696937327452e-06,0.000501088715639778
5061,0.00948923060410324,0.687277549712434,0.160977508052701,0.0792462489987683,0.0183066890649564,0.021332494674882,0.00774805211202254,0.00780101751499742,0.00782120926513494
49922,0.0269318415157385,0.000242408447921439,0.0031657385536929,3.44351894540745e-05,2.76307485097423e-16,0.0261632782557585,0.00145623402266524,0.895006918431915,0.0469991455828536
61074,0.131760084086194,0.0341698755783692,0.00205822306952151,1.88297766542545e-05,0.000965453661355224,0.00472118121338912,0.0132197421981367,0.000967874342450925,0.812118736073929
41452,1.25425758976999e-16,7.97445189888046e-07,0.000935040575387132,9.16758473207581e-17,2.49028043362139e-16,0.862903641279932,0.000140628017495446,0.133031529031966,0.00298836365002964
54695,3.50717132644898e-05,0.171886952694168,0.0447196764123622,0.0170424033231987,4.65182239982999e-16,0.00281036790083524,0.000620499046651272,0.759991386201875,0.00289364270764456
3544,0.012507470331963,0.50111477058748,0.109348073860654,0.217907644507441,2.10050394561629e-07,0.028195712806812,0.0586307906042469,0.068067436424871,0.00422789082613772
40253,1.83210628917896e-11,1.99518893615569e-07,1.30265529705113e-08,9.73039191761567e-17,2.64316123734581e-16,0.99765427996108,1.24440773313206e-05,0.00233176878986182,1.29460795885714e-06
34805,6.74650044806061e-06,0.000123237864449254,3.27037139235504e-09,1.44902765988903e-16,3.93613512681522e-16,0.107201627923144,0.892668384438708,2.87835843801225e-12,2.91734415609249e-16
26584,9.13952302627481e-05,0.497990487345118,0.299182676444676,0.119034823802249,7.32463329002817e-16,0.0348095088966738,0.0472541432915541,0.000320759214674099,0.00131620577479209
51597,0.00324412125277415,1.29600774527992e-16,3.70839126794141e-07,1.00956274825513e-16,2.74237373525046e-16,1.83717196857496e-10,5.4892855674954e-06,0.996750018438814,2.03256436392409e-16
1199,0.0389784958829801,0.0365030092461393,0.060051698906342,0.000638545928808647,6.26356501754721e-16,0.114709869195838,0.0299203734633044,0.67986156974193,0.039336437634657
5322,0.042841074665213,0.456640658124922,0.12146399083819,0.0584283334535769,0.0026284715930977,0.120461384127286,0.0700371441258641,0.0472442654009599,0.0802546776708897
5712,3.44746543119777e-05,0.616459845403394,0.359365702046305,0.00113078450183676,0.00127234416606695,0.00574500680684519,0.0013797094057013,0.0142310583392636,0.000381074676275507
21106,1.46558042384259e-06,0.665721625699105,0.209876713835489,0.106182486205504,5.26153719375899e-16,0.00584670821402605,0.0119506836894781,0.000376209987491158,4.41067884817979e-05
37602,7.44750865067259e-09,0.000483278488284893,0.00037347741181477,5.98085566694912e-10,2.66196860557268e-16,0.9953139856555,0.00131163244711767,0.00192140333995384,0.000596214611734117
56057,0.000844207188142564,0.00744843115891825,0.000337389009092469,1.56975040168509e-05,2.72200431920811e-16,0.00034259026532157,9.92599409718067e-05,0.989365716141849,0.0015467087916873
193,0.303264338193779,0.000459514139879118,0.0031025664450824,2.04693272475053e-07,2.66068510086269e-16,0.00148897542357891,0.094264317926152,0.596047685354642,0.00137239782361437
56238,0.00787934240170923,2.65878464718865e-07,0.0016478348481085,9.9385098898881e-17,2.69969435150636e-16,2.08533640248305e-08,0.00936095470151794,0.98111063741989,9.43896945447706e-07
32907,0.00046654318551189,0.00051397851696803,0.000428407236553861,0.000520647410583792,2.63631275600238e-16,0.984148546461753,0.00638436665305744,0.00419636801244665,0.00334114252312546
40746,1.1496197659415e-16,5.9188812251236e-07,0.000737497364071223,8.40276885697027e-17,2.28252603976949e-16,0.861096592112663,2.04290129932496e-09,0.138146371050804,1.89455414368531e-05
27574,3.63437109416174e-05,0.412183411512201,0.0489897820726749,0.491548779543657,8.44841529340501e-16,0.0170947698400507,0.0231170655847342,0.000533998112648805,0.00649584962309156
27942,5.76239432224331e-06,0.517767419204918,0.00793216082540878,0.372346627481114,1.59695843276611e-15,0.043774600850682,0.00168540225140605,0.00176446620547956,0.0547235607866678
9502,6.35803254992364e-09,0.774252593957549,0.186560679277285,0.0391858787423208,3.90549794117943e-16,7.57167638849995e-07,8.22569120281737e-09,2.58533080367197e-08,5.04181738771421e-08
13837,1.97331079713056e-06,0.893626817603632,0.0713112904712213,0.0223579964094573,5.63679552377917e-09,0.000297457276206149,0.0119245092287519,0.000143660197501759,0.000336289865636559
9524,1.44883312644267e-08,0.912215626205844,0.0638549480224924,0.0238991791629974,7.92785416147935e-12,1.07383755084309e-05,8.69831158471212e-07,6.98385832623289e-06,1.16400474137013e-05
4905,0.0209865036484318,0.650798505188742,0.0961568270674859,0.123246743664457,0.00196947377356331,0.0160024327871612,0.0434008474595624,0.0289398715414105,0.0184987948691859
